text,label
httpAddress the name of httpAddress you would be surprised to know that in the matter of a few days about DD people are httpAddress these viruses #nepal,__label__1
#rip sad to continue to hear of the increasing death toll in such a beautiful place httpAddress,__label__1
rt usrId usrId #american beverly brown brooks her group who were reported missing are safe ! #langtang #hope #nepal,__label__1
rt usrId httpAddress districts in nepal impacted by #nepalearthquake new map shows epicenter aftershocks httpAddress,__label__1
rt usrId good news family of missing israeli gets word hes ok httpAddress #nepalquake #israelinnepal usrId,__label__1
latest pics by usrId #earthquake aftermath in httpAddress #nepalearthquake #indiawithnepal httpAddress,__label__1
remorseful due to the loss of lives and properties in nepal D d disastrous httpAddress relieved D d proactive actions taken by pm .,__label__1
it s been more than DD hours httpAddress i wonder how many of the trapped people are alive in the nepal earthquake,__label__1
eight million hit by nepal quake eight million people were affected by the nepal earthquake and httpAddress are in need httpAddress,__label__1
rt usrId #nepal police official says at least 2 152 confirmed dead in httpAddress aftershock rattles #kathmandu httpAddress,__label__1
usrId rt usrId if you re trying to locate friends and family in nepal try cont httpAddress,__label__1
breaking death toll in #nepal s powerful #earthquake rises to 711 home ministry #nepalquake,__label__1
us deploys new military assets to nepal as death toll from earthquake grows world socialist web site httpAddress #warnews,__label__1
rt usrId photograph from #nepalearthquake that ll remain etched in httpAddress structure damaged but buddha smiles in httpAddress http,__label__1
in real time #nepalearthquake india so sad .. bangladesh that wasn t no httpAddress,__label__1
rt usrId usrId plz rt #missing usrId usrId #nepalquake #help httpAddress,__label__1
rt usrId re using firewood at the main crematorium in httpAddress funeral pyres are burning day and httpAddress #nepalquake httpAddress,__label__1
rt usrId around three lakh foreign tourists stranded in quake hit nepal httpAddress,__label__1
video nepal #earthquake kills dozens in india via usrId,__label__1
rt usrId an indian in nepal says ramdev disappeared in the night without httpAddress that is his httpAddress ok . did he escape in salwar ?,__label__1
rt usrId 7 9 sr earthquake and more than DD people httpAddress oh god #prayfornepal #prayfornepal #prayfornepal,__label__1
rt usrId the walls of norvic hospital are cracked open #nepalearthquake httpAddress,__label__1
rt usrId more powerful magnitude 6.7 aftershock rattles kathmandu area of nepal a day after devastating earthquake httpAddress,__label__1
rt usrId at least eight dead at mt . everest after avalanche buries part of nepal everest base camp following earthquake httpAddress,__label__1
rt usrId #indiawithnepal DD member army engineer task force moved httpAddress separate team to check nepal s power httpAddress #thankuarmy,__label__1
nepal s hospitals swamped as number of deaths crosses 2 400 mark thousands injured overwhelmed doctors moved hundreds of patients httpAddress,__label__1
rt usrId nepal rescuers struggle to reach quake victims via usrId #news httpAddress,__label__1
#nepalearthquake #helplines for those searching httpAddress httpAddress,__label__1
rt usrId update at least 1 457 believed to be dead after massive earthquake strikes in nepal httpAddress httpAddress,__label__1
rt usrId thousands die in an earthquake in nepal one died in police custody one story gets httpAddress,__label__1
death toll in nepal from quake jumps to 2 430 home affairs ministry httpAddress china india deaths lift toll over httpAddress httpAddress,__label__1
rt usrId old towns in kathmandu valley devastated times of india times of indiaold towns in kathmandu valley httpAddress httpAddress,__label__1
rt usrId tourists from gujarat stranded in nepal or their kin can contact control room at gandhinagar httpAddress,__label__1
icymi read about this #brampton woman s journey through #nepal during the #earthquake that killed upwards of 4 00 httpAddress,__label__1
rt usrId a 1D year old boy is found alive in rubble D days after #nepalquake httpAddress httpAddress,__label__1
rt usrId all httpAddress DD houses have been collapsed in #barpak #gorkha epicenter of #nepalquake reports state radio reporter from #,__label__1
rt usrId DD missing in everest httpAddress #nepalquake,__label__1
rt usrId the idf field hospital established in kathmandu is the biggest ever built by the israeli httpAddress channel 2 httpAddress,__label__1
precise information and visuals from outside ktm sorely httpAddress casualties there must be much more than from the httpAddress #nepalearthquake,__label__1
rt usrId #nepal rocked by httpAddress aftershock httpAddress usrId latest #earthquake death toll httpAddress,__label__1
death toll mounts as nepal searches for earthquake survivors,__label__1
rt usrId today the day the guardians of kathmandu httpAddress 15th century king pratap malla s stone httpAddress #nepalearthquake httpAddress,__label__1
around 50 00 pregnant women affected from quake in nepal un,__label__1
rt usrId yoshadhara mahabir patan ppl drying traditional sukul after last nite s httpAddress old houses down new still up . httpAddress,__label__1
#losdelsonido DD dead as 7.9 quake hits nepal causing big damage many injuries have been httpAddress #ivanberroa,__label__1
rt usrId #breaking nepal quake death toll reaches 5 057 official,__label__1
the death toll from the earthquake in nepal is now above DD today as the world moves to provide httpAddress,__label__1
rt usrId death toll reaches 3 904 until D pm monday nepal police httpAddress #nepalquake #nepal,__label__1
rt usrId salute D usrId chief usrId D his grt step D #nepalquake victims httpAddress http,__label__1
rt usrId in sindhupalchok alone death reaches httpAddress 90 homes destroyed desperate wait for httpAddress httpAddress #nepale,__label__1
nepal earthquake nine new zealanders still unaccounted for httpAddress via usrId,__label__1
rt usrId we are at DD survival kits for nepal in just a few hrs my goal is 60 . let s get there soon ! httpAddress httpAddress,__label__1
cnnbrk httpAddress forces rescued DD people who were trapped in nepal village after earthquake httpAddress httpAddress httpAddress #srilanka,__label__1
nepals historic architecture destroyed by earthquake httpAddress,__label__1
horrifying situation as death toll rises above httpAddress pakistan sending four c 130 aircraft to assist #nepalearthquake httpAddress,__label__1
rt usrId cnn 7.8 magnitude earthquake slams nepal some DD dead authorities say httpAddress,__label__1
rt usrId uk government giving 5m to help response to nepal earthquake which has killed more than 2 300 people httpAddress,__label__1
nepal quake key information known at this time the death toll climbed and aftershocks continued a day after .. httpAddress,__label__1
raw man rescued from building in nepal httpAddress #news,__label__1
rt usrId #nepalquake total DD tremors in last DD httpAddress minor cracks are found on pashupatinath httpAddress #earthquakeagain on 1,__label__1
#nepal death toll now over 4 00,__label__1
this tiny baby in nepal was miraculously rescued from rubble and survived the earthquake by natashanoman httpAddress via usrId,__label__1
rt usrId still hearing from friends and family ! sad to hear dharara tower is httpAddress #nepal #nepalearthquake #earthquake,__label__1
hundreds dead as httpAddress earthquake strikes nepal a powerful earthquake measuring 7.9 on the richter httpAddress httpAddress,__label__1
rt usrId it s terrible in sankhu DD km from httpAddress many bodies still under httpAddress unstable buildings difficult to rescue http,__label__1
race against time ! people are still trapped inside ! httpAddress #nepal #kathmandu #earthquake #pleasedonate generously !,__label__1
rt usrId usrId rescue operation is only concentrated to kathmandu over DD dead no news from small towns updates http,__label__1
DD dead bodies found in #everest base camp #earthquake #nepal,__label__1
rt usrId impossible to keep up with rising death toll from nepal httpAddress links to ongoing coverage httpAddress,__label__1
rt usrId still can t believe what i witnessed in #nepalquake httpAddress history crumbling a nation in httpAddress httpAddress,__label__1
rt usrId the death toll of the #nepalearthquake has risen to over 3 700 httpAddress,__label__1
over DD dead in nepal so httpAddress in a matter of httpAddress in a sickening way climate change alarmists wish they had that httpAddress they have 0 .,__label__1
rt usrId foreign secretary s jaishankar confirms DD indian fatalities in nepal including D people from assam whose bodies have been h,__label__1
rt bjprajnathsingh ndrf has rescued DD individuals recovered DD dead bodies and evacuated more than DD people in httpAddress #thankyoupm #bjp,__label__1
usrId in nepal people died and many homes and buildings got crushed from an earthquake very recently,__label__1
rt usrId httpAddress sophia bush s ex dan fredinburg died following the nepal earthquake today httpAddress httpAddress,__label__1
rt usrId reports quoting nepal police now say death toll rises to DD #nepalearthquake via usrId amp ; usrId httpAddress,__label__1
rt usrId okhaldhunga 11 sunsari D bhojpur D solukhumbu D died so far in eastern part of nepal according to regional police,__label__1
keeping our missing family in nepal in our thoughts and httpAddress sending positive httpAddress,__label__1
rt usrId at least1800 confirmed dead in httpAddress happened at bad time of day when people werein buildings at schools amp ; work #msgh,__label__1
rt usrId a mother survives DD hrs under rubble of a building in #nepalquake with barely a httpAddress httpAddress httpAddress,__label__1
we must find the missing people in nepal #earthquake httpAddress,__label__1
rt usrId dan fredinburg an engineer at google died on mount everest during the avalanche caused by the earthquake in nepal httpAddress,__label__1
rt usrId the observer front page sunday DD april 2015 nepal quake kills over 1 500 and spreads terror on everest httpAddress,__label__1
prayers for those lost and their families more than 2 200 confirmed dead in nepal earthquake httpAddress via usrId,__label__1
nepal prime minister death toll could reach100 httpAddress,__label__1
rt usrId nepal fatalities are httpAddress death toll staggering help is needed ask your government to contact the un in your coun,__label__1
rt usrId a woman breastfeeds her baby as she sits amongst the rubble of her house in #majuwa #kathmandu #nepalearthquake #aa http,__label__1
rescue plane reaches kathmandu with avalanche affected the earthquake killed more than 1 900 people httpAddress httpAddress,__label__1
rt usrId 1st survivors of avalanche at everest base camp flown to nepal s capital ; injuries not deemed life threatening httpAddress,__label__1
rt usrId watch incredible drone footage of nepal s heritage spots shows widespread damage httpAddress httpAddress,__label__1
rt usrId kathmandu httpAddress the welcome sign reduced to httpAddress httpAddress,__label__1
rt usrId more than DD people killed in kathmandu after powerful earthquake nepal s ministry of home affairs httpAddress via usrId,__label__1
kathmandu airport shut down following 7.9 magnitude earthquake read full story of kathmandu airport shut httpAddress httpAddress,__label__1
rt usrId historic #dharahara tower built in DD collapses in #kathmandu after quake httpAddress,__label__1
DD bodies retrieved from debris of nepal s historic tower httpAddress outlook wires,__label__1
maurice1charles rt reuters the death toll from #nepal s 7.9 magnitude earthquake has climbed to more than 3 700 httpAddress,__label__1
doctor assembles team to help find save nepal quake victims #kansascity httpAddress the newz theusnewz april 28 DD,__label__1
rt usrId #nepalquake an estimated 4.6 million people were exposed to the #earthquake shaking httpAddress,__label__1
rt usrId usrId please help us find nina stechmann and leonie httpAddress httpAddress #nepalearthquake usrId #langtang,__label__1
rt usrId nepal declares state of emergency as death toll from httpAddress earthquake nears DD usrId via usrId,__label__1
thousands are dead in nepal two australians are about to be executed and this is news ? httpAddress,__label__1
rt usrId #expressfrontpage nepal quake 1 200 bodies in three days pashupatinath pyres keep burning httpAddress htt,__label__1
the death toll from the httpAddress earthquake amp ; aftershocks rose above 3 700 according to a nepal police httpAddress,__label__1
rt usrId kathmandu airport closed following 7.8 httpAddress challenge to get to people trapped by collapsed buildings as darkness,__label__1
rt usrId httpAddress at least DD dead in nepal according to httpAddress another DD killed in india D in tibet and D in httpAddress http,__label__1
boy rescued in kathmandu rubble many villagers still stranded httpAddress,__label__1
rt usrId building collapses in kathmandu on day of #nepalquake video so nan tsai jen httpAddress,__label__1
rt usrId update reuters home ministry official says DD people have died after an earthquake measuring magnitude 7.9 struck #ne,__label__1
rt usrId hospitals in south east nepal already overwhelmed by #earthquake victims says usrId httpAddress httpAddress,__label__1
rt usrId httpAddress breaking news at least DD missing in mount everest including many httpAddress #nepalearthquake,__label__1
rescue attempts continued tuesday near the epicenter of the weekend earthquake in #nepal that killed more than httpAddress httpAddress,__label__1
rt usrId constant stream of hindu cremation funerals in httpAddress 95 of them are victims worker tells me #nepalquake httpAddress,__label__1
usrId rt mother amp ; sons r missing in httpAddress ph no 9815914687 mother s no 009779803658023 do spread it a f httpAddress,__label__1
rt usrId nepal to reopen routes up mount everest as early as next httpAddress at least DD people died there from httpAddress httpAddress,__label__1
rt usrId huge destruction of #nepalearthquake #prayfornepal #letshelpnepal #letsactindonesia via usrId httpAddress,__label__1
so baltimore riots and 4 00 people died in nepal httpAddress,__label__1
rt usrId #prayfornepal more than DD people have died in deadly #earthquake in httpAddress rescue efforts on #everest underway ! htt,__label__1
httpAddress rt usrId villages near nepal earthquakes epicenter are desperate as death toll tops 4 00 httpAddress,__label__1
dogs from india france assisting in rescue operations in nepal httpAddress,__label__1
rt usrId #nepalquake worst earthquake in over DD years leaves at least DD dead httpAddress,__label__1
nepal quake death toll tops 4 00 as villages plead for aid as the death toll from nepal s devastating httpAddress httpAddress,__label__1
inspiring pictures reveal baby pulled alive from rubble of the nepal earthquake httpAddress,__label__1
httpAddress world news blog nepal quake kills traps climbers on mount everest httpAddress,__label__1
rt usrId update death toll rises as reports confirm nearly 1 400 dead in nepal earthquake httpAddress,__label__1
rt usrId httpAddress #danfredinburg dan fredinburg google exec avid climber dan fredinburg killed in massive nepal quak,__label__1
rt usrId #nepalearthquake eighteen bodies recovered from mount everest base httpAddress follow latest here httpAddress http,__label__1
rt usrId this could be the defining image of #nepalquake ; heres the story of the baby s miracle rescue httpAddress httpAddress,__label__1
economic impact of nepal quake likely to be massive one estimate puts the reconstruction at more than 5 httpAddress httpAddress,__label__1
rt usrId if we had had money we would have built a strong httpAddress but we had httpAddress there is no place to httpAddress #nepal httpAddress,__label__1
new death toll from nepal quake passes 2 100 as aftershocks terrorize capital httpAddress,__label__1
death toll from this morning s 7.8 earthquake in nepal now at httpAddress httpAddress,__label__1
over DD dead in worst nepal earthquake in DD years ; DD die in india #nepalearthquake #earthquake,__label__1
usrId in kathmandu after i came out of the house many houses had already collapsed and people were crying #nepalearthquake,__label__1
rt usrId i survived by drinking muddy water says man rescued after DD httpAddress #nepalquake httpAddress httpAddress,__label__1
rt usrId xtians pastor arriving in nepal r happy to see destruction asking not to rebuilt temples usrId usrId https,__label__1
rt usrId #expressfrontpage #earthquake explained how bad is the damage ? how prepared was nepal ? httpAddress httpAddress,__label__1
rt usrId the death toll from the nepal earthquake is now more than 5 00 httpAddress,__label__1
rt usrId nepal s D key historic sites what s rubble what s still standing in wake of devastating earthquake httpAddress,__label__1
aerial footage from nepal reveals earthquake devastation httpAddress,__label__1
rt usrId aftershocks from #nepalquake means that people are still sleeping httpAddress rain is predicted for the next three days,__label__1
rt usrId at least DD dead after avalanches at mount everest authorities httpAddress #nepalquake httpAddress httpAddress,__label__1
rt usrId more than DD dead dozens injured in india after nepal quake httpAddress,__label__1
usrId heard my friends deepak and irshad are in red cross camp in nepal can you please help to locate them,__label__1
new jersey woman among nepal earthquake victims nbc new york httpAddress #newyork,__label__1
quake destroys buildings in nepal capital httpAddress,__label__1
#olivettachantal new beautiful pic of baby rescued from nepal s earthquake rubble the httpAddress httpAddress #olivettachantal,__label__1
rt usrId death toll rises to httpAddress makes our heart httpAddress emergency declared in httpAddress pls contribute to pm s relief fund here httpAddress,__label__1
nepalearthquake death toll officially 200 officially announced usrId usrId usrId usrId usrId usrId,__label__1
rt usrId mount everest disaster british woman escaped death by outrunning avalanche httpAddress httpAddress,__label__1
rt usrId my parents are in nepal catherine and jean louis lassez please help find them ! #nepal #redcross #nepalearthquake httpAddress,__label__1
death toll soars to over 400 ; quake aid need acute in nepal capital more so in villages httpAddress via usrId,__label__1
nepal httpAddress deathtoll rises to 3 729 #nepalearthquake #prayfornepal earthquake,__label__1
video report kathmandu overwhelmed by rubble after earthquake httpAddress over DD dead 6 500 plus injured #nepalearthquake,__label__1
#nepal death toll now over 4 00,__label__1
rt usrId 500 year old kathmandu temple turned to rubble httpAddress,__label__1
usrId rt mother amp ; sons r missing in httpAddress ph no 9815914687 mother s no 009779803658023 do spread it a f httpAddress,__label__1
rt usrId 3 700 people dead is absolutely devastating for a country that is the size of oklahoma on the httpAddress #nepal,__label__1
fears for foreigners missing in nepal earthquake as death toll soars,__label__1
#nepal #nepalearthquake canadian girlfriend is looking for boyfriend shankar kafle 21 male 5 7 he is httpAddress httpAddress,__label__1
uk tour operator confirms one client dead in #nepal #earthquake httpAddress via usrId,__label__1
drone captured huge devastation in nepal httpAddress,__label__1
i added a video to a usrId playlist httpAddress building collapses after nepal earthquake DD raw footage,__label__1
my thoughts and prayers to everyone in httpAddress httpAddress,__label__2
rt usrId prayers for nepal httpAddress,__label__2
rt usrId please support usrId helping children in danger from #earthquake in #nepal httpAddress pls rt,__label__2
rt usrId thousands flee kathmandu as india steps up relief efforts in nepal DD developments httpAddress httpAddress,__label__2
rt usrId #nepalearthquake a c 17 globemaster ii aircraft with about DD passengers on board is scheduled to arrive at palam d,__label__2
rt usrId #israel airforce left D #nepal to save lives search amp ; rescue amp ; set up a field httpAddress #nepalquakerelief #nepalquake http,__label__2
rt usrId may allah look after httpAddress here r the emergency contact numbers for nepal share httpAddress prayers with all in httpAddress httpAddress,__label__2
rt usrId #kathmandu if your wifi is working httpAddress disable the httpAddress let people httpAddress,__label__2
rt usrId thinking about everyone involved in the earthquake in httpAddress such awful httpAddress,__label__2
rt usrId thoughts and prayers going out to the people of nepal f 4 httpAddress,__label__2
rt usrId keep nepal in ur thoughts pls,__label__2
my prayers for the people in #nepal please send positive thoughts and prayers with me . httpAddress,__label__2
rt usrId proud to hear usrId has extended support amp ; is sending relief to nepal with the urgency that a situation like this,__label__2
if you want to help #nepal usrId has curated a number of ways you can lend your support httpAddress,__label__2
rt usrId fantastic message of support from the lovely usrId we know dan amp ; the team in #nepal will be httpAddress httpAddress,__label__2
#gyasa with #hope nhumanity #savenepal #nepalquakerelief #goingfromdelhi #volentiersfromdelhi #jainepal httpAddress,__label__2
rt usrId #nepalquake indian relief aircraft leaves for nepal from hindon airbase ani httpAddress,__label__2
rt usrId to help those affected by the devastating earthquake in nepal text donate5 to DD and give 5 . thank you usrId,__label__2
atonce help from india amp ; abroad is appreciable in httpAddress earthquack desater thanks them# heartly condolence for those who have no more,__label__2
microsoft offers free skype calls in nepal facebook donates 2 million httpAddress,__label__2
rt usrId my friend usrId is heading into nepal to him his fellow people show ur support anyway u can httpAddress,__label__2
rt usrId and please pray for httpAddress #prayersfornepal f,__label__2
rt usrId prayers sent to all those effected by nepal earthquake f #candy #sasusaku #nepalearthquake #naruto httpAddress,__label__2
rt usrId wendesday may six yoga DD will be hosting a bake sale to help support the relief efforts in nepal come help out cpa !,__label__2
rt usrId help the families of the nepal earthquake which has left thousands httpAddress donate to usrId at httpAddress #,__label__2
rt usrId #nepalearthquake 144 can provide clean drinking water for DD httpAddress please donate now httpAddress http,__label__2
our prayers for all the tibetans and nepalese that have died or been affected by the terrible earthquake in httpAddress httpAddress,__label__2
nepal earthquake kathmandu turns into city of tents as victims seek refuge the straits times httpAddress,__label__2
rt usrId #gimel will be sending relief supplies for #nepalearthquake httpAddress please join this effort amp ; contribute with things you do,__label__2
maldivian to travel to nepal to evacuate maldivians from the country httpAddress,__label__2
bap bangyongguk praying for the people in nepal,__label__2
rt usrId t DD o ! god .. this is nepal earthquake httpAddress i shot a song here for mahaan with zeenat aman .. pray all well httpAddress,__label__2
rt usrId the next DD hrs will be critical amp ; rescue efforts are complicated by the terrain #nepalquake httpAddress httpAddress,__label__2
rt usrId #breaking nearly D million children require urgent humanitarian assistance after #nepalearthquake httpAddress,__label__2
rt usrId just donated usrId #nepalearthquake httpAddress if you can too go here httpAddress or text donate5,__label__2
rt usrId manisha koirala thanks indian govt pm usrId for relief help to quake hit nepal httpAddress,__label__2
rt usrId text the word nepal to DD to donate DD dollars to earthquake relief in httpAddress thousands of people are hurt and they,__label__2
how to help earthquake victims in nepal httpAddress via usrId,__label__2
rt usrId please don t donate money to any news channel or ngo to help httpAddress wait D appropriate link usrId provide,__label__2
tourist are at street today morning in thamel httpAddress #nepal #kathmandu #thamel httpAddress,__label__2
rt usrId donate now and support the victims of the nepal httpAddress ways to help httpAddress,__label__2
lets take a moment n #prayforbaltimore #prayfornepal #godisneeded f f f,__label__2
rt usrId pm modi amp ; hm rajnath singh called us expressed their concern they have offered us all aid possible d upadhyay nepal ambas,__label__2
rt usrId hey twitter i ll draw your portrait with the historical figure s of your choice for a donation to nepal ! httpAddress,__label__2
rt usrId looking for ways to help #nepalquake victims ? check out usrId list of orgs offering aid in the region httpAddress,__label__2
babymetal fan club helping those affected by the nepal httpAddress all profit from each t shirt purchased at httpAddress httpAddress,__label__2
rt usrId help us help httpAddress nff is sending responders for rescue amp ; httpAddress we need your donation to help those httpAddress ht,__label__2
usrId kids in my house were actually amused as it was not that httpAddress course one was not predicting things in nepal,__label__2
rt usrId who has deployed emergency health kits to cover health needs of thousands of affected people in #nepal #nepalquake httpAddress,__label__2
sikh sevak from #goldentemple to send 100 00 food packets to earthquake hit nepal thx for httpAddress #respect,__label__2
rt usrId follow usrId for latest updates on #redcross response to #nepalearthquake httpAddress,__label__2
rt usrId we have been in touch with all our #outreach teams in nepal and they are all doing httpAddress pray for #nepalearthquake . httpAddress,__label__2
t mobile offers free calls to nepal but will they get through ? video christian science monitor httpAddress httpAddress,__label__2
rt usrId please text nepal to DD to give D to usrId #nepal earthquake appeal t amp ; c httpAddress costs D service,__label__2
rt usrId many qualified #clinicians in our hf team in httpAddress dr alfa wali usrId is an nhs surgeon from imperial in london h,__label__2
i just donated to support the nepal earthquake survivors and hope you will too ! #supportnepal httpAddress,__label__2
rt usrId chinese international search amp ; rescue team amp ; their rescue dogs off to help in quake hit httpAddress photo via reuters httpAddress,__label__2
rt usrId help children affected by the #nepalearthquake support unicefs relief efforts httpAddress via usrId #ne,__label__2
rt usrId thousands in nepal struggling to survive and in dire need for httpAddress meanwhile citizens of baltimore looting junk food and,__label__2
rt usrId just gave out a huge pile of clothes for #nepalearthquake please #donate whatever you can,__label__2
rt usrId a sad day for httpAddress let s sympathies with the families who lost love ones and pray for httpAddress f,__label__2
rt usrId hoping all is ok calgary bar own in nepal httpAddress usrId,__label__2
rt usrId this is why i love httpAddress people here help one another because they know the govt often cant usrId httpAddress,__label__2
rt usrId i m in httpAddress my prayers to all in #nepalearthquake just watching the news online 6 5 so scary .. my heart hurts ..,__label__2
rt usrId #msghelpearthquakevictims helpline numbers of the indian embassy in nepal 977 DD 977 DD,__label__2
rt usrId pm netanyahu sent a letter to nepalese pm koirala saying israel was pained by the disaster that has befallen #nepal httpAddress,__label__2
rt usrId heres how you can help those affected by the httpAddress donate now httpAddress httpAddress,__label__2
rt usrId httpAddress is on the ground in nepal and needs our help to aid earthquake httpAddress text the word nepal to DD now t,__label__2
rt usrId pm netanyahu informed his nepalese counterpart that an advance team would leave tonight httpAddress #nepal,__label__2
rt usrId #prayfornepal god please give them strength f f i hope everyone will be httpAddress,__label__2
rt usrId #finnishredcross campaigns for nepal earthquake disaster httpAddress,__label__2
rt usrId given the tragedy in india and nepal mobile operators and corporates in food and water businesses must show compassion and,__label__2
rt usrId heard pm to give 6lacs to family of demised in nepal but will give ignorance to 100s dead farmers amp ; jal satyagrahis h,__label__2
rt usrId many reputable and effective organizations you may donate to for #nepalquakerelief httpAddress #nepalearthquake #,__label__2
rt usrId amritsar s golden temple to send one lakh food packets per day to nepal without soul harvesting httpAddress,__label__2
rt usrId golden temple will send 1 00 00 packets of meal per day to nepal everyday along with a few other gurudwara #respect http,__label__2
D million people may be affected by nepal earthquake says httpAddress up to eight million people have had their httpAddress httpAddress,__label__2
un launches nepal earthquake appeal httpAddress,__label__2
#hindustantimes indians flee earthquake devastated nepal leaving behind jobs and savings httpAddress httpAddress,__label__2
rt usrId there are 40 00 gorkha soldiers in #indianarmy amp ; httpAddress lakh retired gorkha regiment soldiers in #nepal #ne,__label__2
rt usrId sometimes the heart sees what is invisible to the eye god help them to save httpAddress #meaatwork #indiawithnepal httpAddress,__label__2
rt usrId big d b usrId for refunding 100 fare 9w266 kathmandu we are donating this amount to usrId #nepalearthquake,__label__2
plz help all nepal amp ; india people kousar pasha httpAddress httpAddress u.p ifscpunb0651100 india httpAddress,__label__2
rt usrId help keep children safe in httpAddress usrId are doing all they httpAddress please text nepal from a uk phone to DD to donat,__label__2
rt usrId 2nd iaf aircraft takes off from hindon india to kathmandu httpAddress relief material amp ; more ndrf personnel on the way ! http,__label__2
rt usrId friends in httpAddress india assisted in evacn from nepal of DD nationals from DD countries via commercial amp ; iaf aircraft httpAddress,__label__2
rt usrId candlelight vigil for nepal in jackson heights httpAddress hear from the many mourners on #1010wins httpAddress,__label__2
rt usrId how you can help victims of the nepalearthquake httpAddress,__label__2
rt usrId donate for nepal and india seed an ngo providing humanitarian assistance to earthquake httpAddress more httpAddress,__label__2
rt usrId praying for those in nepal amp ; baltimore f f,__label__2
# # # # want to work positively with india to help nepal china zee news httpAddress,__label__2
my heart goes to #kathmandu in the coming httpAddress donate to american nepal medical foundation with usrId httpAddress,__label__2
rt usrId firsthand account from aid worker with usrId in #nepal httpAddress httpAddress,__label__2
rt usrId earthquake in httpAddress golden temple to send D lac and delhi gurdwaras to send DD k meals httpAddress i m proud to be httpAddress,__label__2
usrId ban ki moonthanks #nepalquake 1st responders httpAddress for relief workers as well as for all httpAddress,__label__2
rt usrId msf sending D teams to assist victims of the #nepal #earthquake including highly skilled emergency surgical teams httpAddress,__label__2
rt usrId my prayers go out to dan s family and all those that lost someone today in httpAddress usrId you will be missed by ma,__label__2
its an hour of agrarian crisis in httpAddress still sending optimum relief to httpAddress #powerfulpm usrId #namo #nepalearthquake #jaihind,__label__2
rt usrId #nepalearthquake help save lives of children affected by the httpAddress donate now httpAddress httpAddress,__label__2
rt usrId nepal httpAddress to oxfam christian aid plan international uk and the british red cross httpAddress canada httpAddress,__label__2
if you want to help out we vouch for the usrId good work in httpAddress local most goes to nepalis httpAddress,__label__2
httpAddress the latest on nepal quake aid worker in epicenter district new york times #quakenewsapp,__label__2
rt usrId our hearts are with nepal as we mourn their httpAddress surge doesn t have a direct way to help right httpAddress httpAddress httpAddress,__label__2
i can t even imagine the devastation that comes from being a victim of a natural httpAddress #prayfornepal gt ; thugs causing violence,__label__2
rt usrId the heart of our work is helping people in crisis usrId tells usrId httpAddress #nepalqu,__label__2
thoughts and prayers for those affected #nepalearthquake f,__label__2
condolanses to nepal people and the families of mountaineers who lost their lives at httpAddress httpAddress,__label__2
rt usrId historic #earthquake in #nepal ; much lost many to mourn as much to httpAddress worst is httpAddress alert safe httpAddress,__label__2
rt usrId if we want to thank anyone it should be the DD crore people of india who have made nepal s pain their own amp ; extended al,__label__2
usrId is govt planning to send relief materials to nepal ? appeal to all mumbai citizens to come forward for helping nepal #earthquake,__label__2
praying for the people of nepal f c hoping they find their loved ones who are missing 4,__label__2
rt usrId #nepalquakerelief donations so far D countries 25m nonprofits httpAddress more httpAddress httpAddress,__label__2
i hope those affected in nepal all alright !! my strength is in you #nepalearthquake,__label__2
photoset lambda legal making the case for equality httpAddress donate to help nepal http httpAddresst.co rbyvo92rvd,__label__2
rt usrId let us all pray that mother nature spares lives and does not cause further destruction in httpAddress,__label__2
rt usrId we are with you nepal #thankyoupm amp ; team army rss and all selfless httpAddress wonderful toon httpAddress httpAddress,__label__2
rt usrId don t forget you can #donate here to #nepalquakerelief it s really easy ! httpAddress,__label__2
rt usrId one way to help usrId appeals for funds to help survivors of the httpAddress to donate httpAddress httpAddress,__label__2
britain sends gurkha soldiers for nepal quake aid,__label__2
aid begins arriving in nepal s remote quake hit villages httpAddress,__label__2
donate using paytm ! #nepalearthquake httpAddress,__label__2
kudos to the #indiangovernment and #indianarmy for great deed in httpAddress,__label__2
rt usrId unicef is one of your best bets where international disaster relief is concerned httpAddress send money,__label__2
rt usrId aid groups knew an earthquake in nepal would be a httpAddress they also knew they could never raise enough to httpAddress http,__label__2
you guys u know you have 10 in your bank httpAddress this is the best way to spend it . text give nepal to httpAddress httpAddress,__label__2
ham radio attempts to fill communication gaps in nepal rescue effort httpAddress #tcot,__label__2
nepal earthquake donate now to help children save the children uk httpAddress,__label__2
rt usrId nepal fundraiser on tomorrow all day at the gurkha cafe on cockburn street #edinburgh httpAddress,__label__2
deepest condolences for those whose near one passed in nepal disaster,__label__2
rt usrId spain seeks india s help in evacuating its nationals from nepal pti,__label__2
rt usrId httpAddress is ignoring the real situation in httpAddress and also why undermine israels humanitarian efforts in #nepal ? h,__label__2
rt usrId the far cry dev teams are raising funds for usrId relief efforts in httpAddress learn how you can help here httpAddress,__label__2
rt usrId exclusive army chief gen dalbir singh cancels sri lanka tour apr27 30 as he wants to monitor rescue n relief ops in nep,__label__2
in post quake aid rush nepal neighbors jockey for position washington post httpAddress in httpAddress,__label__2
rt usrId omg ! pakistan sent beef to nepal ? missionaries sent bibles to nepal ? monotheism httpAddress,__label__2
rt usrId awful news from httpAddress mother nature can be httpAddress thoughts go out across the land to all affected 4,__label__2
rt usrId unicef is taking action to help children families affected by the devastating httpAddress to help httpAddress,__label__2
