text,label
rt usrId #breaking vanuatu cyclone has damaged up to 90 of capital s houses oxfam says,__label__1
rt usrId please help spread the httpAddress #vanuatu needs our httpAddress no one knows what httpAddress httpAddress,__label__2
vanuatu president calls for help after monster cyclone httpAddress usrId #news,__label__2
rt usrId bloody httpAddress #tcolwyn warning issued for southern wa howling winds reach carnarvon httpAddress usrId htt,__label__2
aid workers rush to help vanuatu after storm httpAddress,__label__2
cyclone pam making its closest brush httpAddress just heavy rain in #wellington but strong #southerlies httpAddress #tcpam httpAddress,__label__2
devastated vanuatu starts to get aid httpAddress,__label__2
vanuatu #cnn three dog night keyboardist jimmy greenspoon dies httpAddress,__label__1
cyclone pam vanuatu a scene of destruction after south pacific storm cyclone pam vanuatu a scene of httpAddress httpAddress,__label__1
rt usrId httpAddress higher death toll feared in vanuatu in wake of tropical cyclone pam #vanuatu DD httpAddress,__label__1
rt usrId red cross responding to #cyclonepam after storm caused extensive damage in south pacific httpAddress donate now httpAddress,__label__2
rt usrId cyclone pam DD confirmed dead as vanuatu president blames climate change the guardian httpAddress #clima,__label__1
usrId usrId prayers especially for vanuatu at this httpAddress,__label__2
thoughts and prayers to httpAddress category D cyclone like #haiyan is httpAddress,__label__2
for pam and carla i ve done it for httpAddress hope you httpAddress,__label__2
rt usrId main roads blocked this one now nearly httpAddress elsewhere bridges lost supplies might be choppered in . #cyclonepam httpAddress,__label__1
in pictures cyclone pam hits vanuatu devastation in the pacific islands nation of vanuatu httpAddress,__label__1
rt usrId daily flash #vanuatu update forced evictions in #somalia landslides in peru population displacement in #syria httpAddress,__label__1
usrId #vanuatu latest usrId sit rep on #cyclonepam confirms DD fatalities httpAddress #tcpam,__label__1
aid effort stepped up after monster vanuatu cyclone suva fiji afp cyclone devastated vanuatu declared httpAddress httpAddress,__label__2
rt usrId we re accepting donations at any of our branches to the usrId #cyclonepam vanuatu httpAddress httpAddress,__label__2
vanuatu on our httpAddress its people on our httpAddress what hurricane pam wiped out we shall build with courage amp ; httpAddress support vanuatu httpAddress,__label__2
rt usrId #idaho parents talk of son serving #lds church mission during island httpAddress from httpAddress watch gt ; httpAddress,__label__2
rt usrId update #cyclone pam in pacific devastates #vanuatu ; at least eight dead httpAddress httpAddress,__label__1
rt usrId foreign minister usrId announces help for vanuatu after cyclone damage deploying medical experts and funding,__label__2
usrId calls for emergency support for farmers in #vanuatu httpAddress #tcpam,__label__2
like cyclone nathan s growing strength over DD men gather at the pormpuraaw community garden a force to be reckoned httpAddress,__label__1
a tropical cyclone which smashed into vanuatu left complete devastation with fears that dozens may have httpAddress httpAddress,__label__1
aid heads for vanuatu after devastating pacific cyclone the first shipments of aid headed for vanuatu on sunday as authorities httpAddress,__label__2
rt usrId cyclone pam leaves trail of destruction in pacific s vanuatu ; unconfirmed reports of deaths,__label__1
aus med assistance team ausmat usrId leading #tcpam #portvila hospital help usrId reports #raonair httpAddress,__label__2
pam leaves unbelievable destruction httpAddress,__label__1
rt usrId #australia to provide initial package of life saving support to #vanuatu following tropical cyclone pam httpAddress,__label__2
rat news online aid arrives in cyclone hit vanuatu the first planeloads of httpAddress httpAddress #rats #pets #animals,__label__2
rt usrId #cyclonepam strengthens triggering floods and prompting evacuation orders in httpAddress httpAddress httpAddress,__label__1
rt usrId #savethechildren has launched an urgent appeal for funds to help children and their families #vanuatu #cyclonepam https,__label__2
rt usrId vanuatu residents sift through the remains of cyclone shattered homes httpAddress,__label__1
#news #tv #media cyclone pam vanuatu grapples with devastation after deadly storm httpAddress,__label__1
#news at least D dead after cyclone pam rips through vanuatu video dozens feared dead httpAddress httpAddress via usrId,__label__1
vanuatu aid effort kicks in after cyclone httpAddress via usrId,__label__2
aid worker in cyclone hit vanuatu holding on for dear life early reports from vanuatu said at least six httpAddress httpAddress,__label__2
rt usrId we woke up today to complete and total devastation says usrId in httpAddress httpAddress #cyclonepam #tcpam,__label__2
rt usrId up to 75 00 children without adequate access to food water amp ; shelter in #vanuatu httpAddress #cyclonepam,__label__2
carnarvon plantations destroyed in cyclone httpAddress your pr here httpAddress,__label__1
more than 100 00 people are likely homeless after the pacific country of vanuatu was hit by a powerful httpAddress,__label__1
vanuatu president pleads for aid in wake of deadly cyclone httpAddress #emm,__label__2
rt usrId at least 54k children affected by #cyclonepam in httpAddress were working to provide immediate assistance httpAddress,__label__2
rt usrId press release emergency grant aid to the pacific island countries in response to the cyclone disaster httpAddress,__label__1
rt usrId calling for volunteers here in suva fiji please contact usrId we need help packing emergency supplies to send t,__label__2
rt usrId more than DD people have been evacuated in gisborne district this httpAddress #cyclonepam live updates httpAddress,__label__1
swedish national among those killed in storm ravaged vanuatu httpAddress,__label__1
rt usrId britain sends vital shelter amp ; relief supplies from usrId brize norton to #vanuatu httpAddress httpAddress,__label__2
oxfaminvanuatu some estimates suggest up to 96 of crops destroyed by #cyclonepam in httpAddress usrId,__label__1
cyclone college brings hope to india s vulnerable coastal community httpAddress,__label__2
vanuatu residents remain in shelters after massive cyclone httpAddress,__label__1
a week after vanuatu cyclone some homeless still await help httpAddress,__label__1
rt usrId the death toll rises on the island of httpAddress sadly cyclone pam is likely to cause more harm in days to httpAddress httpAddress,__label__1
vanuatu cyclone survivors grow desperate for supplies httpAddress,__label__2
rt usrId cyclone hit vanuatu seeks world s help httpAddress photo via reuters httpAddress,__label__2
in a country ripe for natural disasters this vanuatu man has survived them all usrId reports httpAddress via usrId,__label__1
israel sends aid to cyclone ravaged #vanuatu httpAddress #cyclonepam,__label__2
category D cyclone knows as cyclone pam hits new zealand s upper httpAddress not as bad as pam island where httpAddress httpAddress,__label__2
rt usrId in the wake of #tcpam fury #japan today donated top 5m to government of #tonga to improve disaster risk management http,__label__2
rt usrId nearly 60k children in #vanuatu need immediate assistance following destruction caused by #cyclonepam httpAddress,__label__2
vanuatu cyclone leaves many homeless httpAddress,__label__1
un DD dead 3 300 displaced in vanuatu after a tropical cyclone devastates the islands httpAddress via usrId,__label__1
our usrId drive to help in the aftermath of tropical cyclone pam is up ! donate here httpAddress and spread the word !,__label__2
drone flies over cyclone pam damage in vanuatu httpAddress via usrId,__label__1
east lancashire schools urged to help victims of recent cyclone pam in vanuatu lancashire telegraph httpAddress #paedobritain,__label__2
ttw today s news australia steps up aid to vanuatu as widespread devastation becomes clear httpAddress,__label__2
rt eruptions quakes cyclones vanuatu man survives them all eruptions landslides quakes httpAddress httpAddress #dynamictunez,__label__1
rt usrId httpAddress #vanuatu vanuatu at least D dead as cyclone slams into pacific s vanuatu news ontario can toro,__label__1
cyclone pam leaves trail of destruction across vanuatu httpAddress from #nbcnews #tns,__label__1
after devastating #vanuatu #tcpam closes on httpAddress our thoughts to those across the tasman via usrId httpAddress,__label__2
south pacific cyclone kills dozens httpAddress,__label__1
scottish world bank worker peter wallace helps ravaged islands clean up after cyclone pam httpAddress via usrId,__label__2
trees toppled cities cut off after tropical cyclone pam roars over vanuatu cnn cnntrees toppled cities httpAddress httpAddress,__label__1
rt usrId httpAddress vanuatu #vanuatu cyclone pam zoe marshall amp ; #39 ;s family says teen vowing to stay in vanuatu htt,__label__1
at least six people killed in #vanuatu after severe category D #cyclonepam according to usrId,__label__1
rt usrId the way we get med teams amp ; our medicine amp ; supplies to remote #vanuatu islands #cyclonepam httpAddress httpAddress,__label__2
100 00 people likely homeless after monster cyclone hits vanuatu httpAddress httpAddress via usrId,__label__1
rt usrId vanuatu s president calls for international help following cyclone pam s destruction httpAddress httpAddress,__label__2
uff !! it caught ; unbelievable destruction reported in tropical cyclone pam s wake cnn httpAddress httpAddress #gossip,__label__1
rt usrId our thoughts are with vanuatu and other pacific countries hit by this httpAddress httpAddress,__label__2
rt usrId are you and your organisation planning to support the #vanuatu response ? this #map may be of help ! #cyclonepam #tcpam http,__label__2
rt usrId httpAddress tropical cyclone pam vanuatu aid workers call for patience amid massive .. #vanuatu DD,__label__2
rt usrId we can still feed our children now thanks to the food #savethechildren httpAddress silvie in #vanuatu httpAddress,__label__2
cyclone pam hammers vanuatu at least D confirmed deaths .. httpAddress,__label__1
cyclone pam wreaks havoc on island of vanuatu httpAddress,__label__1
cyclone pam vanuatu devastated by tropical storm with dozens dead in one of worst disasters in pacific history httpAddress,__label__1
rt usrId look out for tropical cyclone httpAddress usrId httpAddress,__label__2
vanuatu appeals for help after cyclone pam strikes financial times the indian expressvanuatu appeals for httpAddress httpAddress,__label__2
rt usrId #vanuatu support must go on see what usrId is doing to help httpAddress via usrId,__label__2
#vanuatu #tcpam you will rise stronger then httpAddress i know this !! httpAddress,__label__2
chpsre rt unrightswire un experts urge #vanuatu to adopt a human rights framework as the basis for recovery afte httpAddress,__label__2
cyclone pam tears through vanuatu tropical cyclone pam has killed at least eight people around the vanuatu httpAddress httpAddress,__label__1
everywhere people trying to dry things httpAddress but drinking water scarce even the hospital running httpAddress #cyclonepam httpAddress,__label__1
rt usrId former super tropical cyclone pam evolves to become this week s #purplebloboftheweek httpAddress #surfwire httpAddress,__label__2
cyclone pam has slammed into the solomon islands destroying homes and plantations httpAddress #tcpam httpAddress,__label__1
ndtv news world aid agencies to begin helicopter flights to cyclone stricken vanuatu ndtv news httpAddress httpAddress,__label__2
#vanuatu amp ; #solomonislands httpAddress in usrId disaster risk report #prrp helping improve risk governance in pacific httpAddress,__label__2
rt usrId canada expresses condolences following deadly cyclone in #vanuatu #cyclonepam httpAddress httpAddress,__label__2
rt usrId 1st report private fly over tanna amp ; erramngo trees uprooted no corrugated iron structures standing no roofs on concrete,__label__1
rt usrId first aid teams to reach vanuatu report widespread devastation as authorities declared a state of emergency .. httpAddress,__label__1
villagers hungry as cyclone destroys vanuatu httpAddress httpAddress,__label__1
httpAddress ship hmas tobruk arrives in cyclone hit #vanuatu to assist recovery httpAddress httpAddress #cyclonepam #tcpam,__label__1
uff !! it caught ; cyclone pam flooding destructive winds as category five storm batters vanuatu .. httpAddress #gossip,__label__2
abc appeals httpAddress #vanuatu #cyclonepam #donate,__label__2
queensland to send support to vanuatu httpAddress,__label__1
aid heads for vanuatu after devastating pacific cyclone sydney reuters the first shipments of aid .. httpAddress #jdt01,__label__2
rt usrId heres how to help #vanuatu where some of the pacifics poorest residents have been hit hard by #tropicalcyclonepam httpAddress,__label__2
rt usrId this is my way to give back karl is among volunteers helping get school kits to children in #vanuatu httpAddress usrId,__label__2
cyclone pam agencies investigate reports of dozens of deaths in vanuatu the united nations is checking reports more than DD people ..,__label__1
rt usrId with vanuatu so badly hit we can put pressure on nz govt to assist donate to red cross or unicef get emergency kit in since he,__label__2
rt usrId breaking weve launched an appeal to provide humanitarian aid to thousands affected by #cyclonepam httpAddress,__label__2
rt usrId i have to be strong for httpAddress children here need food clothes httpAddress #cyclonepam httpAddress https,__label__2
weather gang formidable tropical cyclone pam bears down on south pacific httpAddress,__label__2
news scam aussie charities swoop after cyclone pam and disability orgs given 47m lifeline httpAddress,__label__2
aid effort kicks in after monster cyclone ravages vanuatu httpAddress,__label__2
rt usrId #cyclonepam updates via usrId httpAddress how u can help children in #vanuatu httpAddress httpAddress,__label__2
rt usrId team landed in httpAddress access to devastated islands of #vanuatu is httpAddress #cyclonepam caused major httpAddress httpAddress,__label__1
vanuatu residents remain in shelters after massive cyclone httpAddress,__label__1
httpAddress extreme weather events become more and more likely with increasing atmospheric httpAddress,__label__2
rt usrId #vanuatu islanders adopt well honed survival techniques in teeth of huge storm #cyclonepam httpAddress,__label__2
just seen a pic from vanuatu with a body bag on the back of a httpAddress so there are httpAddress let s hope they stay httpAddress,__label__1
rt usrId up to DD people sharing single toilet in some rescue centres after #vanuatu cyclone disaster aid worker httpAddress,__label__2
rt usrId the people of #vanuatu need your help please give generously to our #cyclonepam appeal httpAddress httpAddress,__label__2
rt usrId live picture of my bracket after the cyclone httpAddress usrId usrId usrId httpAddress,__label__1
rt usrId vanuatu s president appeals for international help after #cyclonepam leaves thousands displaced httpAddress,__label__1
usrId so apparently there was a hurricane in australia that was named pam .. d f pam s a bich,__label__2
rt usrId some colour amidst #vanuatu devastation karina arranges flowers for evac centre after #tcpam devastated her village http,__label__1
rt usrId #cyclonepam the red cross has also launched an appeal to help those in httpAddress details at httpAddress http,__label__2
stories of despair and destruction from cyclone pam survivors cyclone pam has caused widespread devastation .. httpAddress,__label__1
nrl combines with unicef on vanuatu appeal,__label__2
rt usrId the latest on vanuatu s cyclone damage httpAddress,__label__1
rt usrId aid workers scramble to help cyclone pam victims in vanuatu httpAddress httpAddress,__label__2
race to aid vanuatu cyclone victims aid agencies in vanuatu say they are stepping up efforts to reach remote .. httpAddress,__label__2
vanuatu president calls for help after monster cyclone president baldwin lonsdale told the associated httpAddress httpAddress,__label__2
rt usrId many people now lack the basics of life clean water food and httpAddress #vanuatu needs our httpAddress,__label__2
vanuatu hit by powerfulcyclone httpAddress,__label__1
rt usrId death toll rises in vanuatu cyclone httpAddress #sebheupdate,__label__1
rt usrId nzers urged to prepare for cyclone pam httpAddress,__label__2
rt usrId aid heads for vanuatu after devastating pacific cyclone httpAddress httpAddress,__label__2
get ready for cyclone marcia qld premier daily mail,__label__2
rt usrId cyclone pam vanuatu destruction after south pacific storm reports usrId health resources from usrId httpAddress,__label__1
rt usrId widespread destruction and an unknown number of missing in httpAddress our on the ground reporting on usrId httpAddress,__label__1
rt usrId #tuvalu around DD families displaced following sea flooding of central islands due to httpAddress #ocha update httpAddress,__label__1
rt usrId right now #redcross emergency teams in solomons vanuatu and fiji are working hard to help thousands affected by cyclone #p,__label__2
rt usrId red cross on situ in tanna uprooted trees no traditional houses left httpAddress all concrete structures without httpAddress,__label__1
#dmjeferson monster storm roars over vanuatu relief workers anticipate enormous humanitarian httpAddress httpAddress #dmjeferson,__label__2
my prayers for those in vanuatu affected by cyclone httpAddress a beautiful nation httpAddress,__label__2
on usrId at 21g latest on #vanuatu update on #irantalks and our corr in #southsudan on race to deliver aid before the rainy season,__label__2
rt usrId cyclone devastates httpAddress . australia s red cross on their way to help thousands httpAddress #newsroom,__label__2
rt usrId president tong says #cyclonepam could have wiped out #kiribati climate change wake up call for #drr #wcdrr httpAddress,__label__2
rt usrId aid teams signal death and widespread devastation in cyclone hit vanuatu httpAddress httpAddress,__label__1
want to win a full ar500 armor kit and cyclone multicam black carrier package ? enter httpAddress httpAddress,__label__1
nonprofit news vanuatu president appeals for international assistance at world conference on disaster risk httpAddress,__label__2
dozens feared dead after cyclone pam hits vanuatu video dozens feared dead after storm httpAddress,__label__1
usrId vanuatu is pronounced van wat oo rather than httpAddress let s hope things improve httpAddress,__label__2
breaking news vanuatu devastated by cyclone pam death toll rising source httpAddress httpAddress,__label__1
nearly 60 00 children in need of assistance after cyclone httpAddress #world #health,__label__2
rt usrId vanuatu cyclone pam wiped out development httpAddress httpAddress,__label__1
rt usrId unicef appeals for httpAddress million to help 82 00 children in #vanuatu and affected communities #cyclonepam httpAddress,__label__2
pam wiped out vanuatu development cyclone pam has wiped out development in vanuatu its president says httpAddress httpAddress,__label__1
mica huge cyclone devastates pacific islands httpAddress,__label__1
content islands of vanuatu now in need we have everything we httpAddress httpAddress,__label__2
rt usrId pray for #vanuatu #cyclonepam #tcpam httpAddress,__label__2
massive destruction caused by the pam cyclone at vanuatu httpAddress httpAddress,__label__1
cyclone olwyn continues to weaken tropical cyclone olwyn swept across carnarvon overnight and is expected to .. httpAddress,__label__2
rt usrId our team in #vanuatu are busy distributing much needed httpAddress thanks to our staff amp ; supporters ! #cyclonepam httpAddress,__label__2
tropical cyclone nathan cooktown warned cyclone could be worse .. httpAddress,__label__2
rt usrId trekking aid through the new jungle of upturned trees to remote communities #redcross #vanuatu #cyclonepam response http,__label__2
summer cyclone bavi brewing moving to philippines httpAddress,__label__2
aid agencies to begin helicopter flights to cyclone stricken vanuatu international aid agencies are httpAddress httpAddress,__label__2
christian worship rises amid vanuatu destruction httpAddress,__label__1
httpAddress #nz tropical cyclone pam expected to tighten grip voxy,__label__2
rt usrId efforts to rebuild #vanuatu are speeding up as supplies begin to reach remote islands httpAddress jo httpAddress,__label__2
rt usrId httpAddress rescue effort begins in vanuatu after powerful pacific cyclone #vanuatu DD,__label__2
rt usrId in contact with #vanuatu to understand impact of #cyclonepam usrId staff on way for assessment of food logistics httpAddress,__label__2
i think i want to make a tshirt that says i survived cyclone httpAddress let s sell it and send money to help the people of httpAddress,__label__2
rt usrId center told ap government it is going to release another DD crores D hudhud httpAddress now center has promised D00 cr,__label__2
rt usrId httpAddress D cyclone #pam eyewall 167 mph max sust d winds to move through capital of #vanuatu port vila httpAddress httpAddress,__label__2
rt usrId httpAddress cyclone nathan adam giles urges darwin to prepare goulburn island #adamgiles DD,__label__2
rt usrId usrId instead of changing our flag the govt can use the money to help rebuild httpAddress #cyclonepam,__label__2
rt usrId reports from the solomon islands that cyclone #pam has destroyed crops and people s livelihoods some sheltering in caves usrId,__label__1
aid workers scramble to help cyclone victims the fury of tropical cyclone pam one of the most powerful httpAddress httpAddress,__label__2
#wearethepeople cyclone pam aftermath residents struggle to rebuild battered port vila sydney morning herald httpAddress,__label__1
rt usrId abc news reporting DD deaths httpAddress httpAddress #cyclonepam #tcpam usrId,__label__1
rt usrId pm i ve just called usrId about httpAddress thanked him for helping british people there amp ; agreed to work together to,__label__2
dozens feared dead as cyclone hits island nation of vanuatu httpAddress httpAddress,__label__1
usrId cyclone olwyn hammers carnarvon ; warning issued for south wa severe tropical cyclone olwyn hammers carnarvon as it moves httpAddress,__label__2
#cyclone news cyclone nathan slams into north queensland as cooktown spared from disaster httpAddress,__label__1
rt usrId entire families have been displaced in #vanuatu after httpAddress they need our help httpAddress httpAddress,__label__1
rt usrId there s a pacific cyclone coming to my country 8,__label__2
rt usrId httpAddress vanuatu #vanuatu icac witness jeff mccloy makes 1 million donation to vanuatu disaster appeal 2,__label__2
vanuatu struggles to account for cyclone damage deaths new york times,__label__1
rt usrId #vanuatu around 4 00 children vaccinated against httpAddress latest update httpAddress usrId #tcpam httpAddress,__label__2
#breaking death toll impossible to calculate after cyclone flattened vanuatu,__label__1
hope the folks in #vanuatu are finding adequate shelter right about httpAddress,__label__1
rt usrId earthquake risks for north island heighten with passing of httpAddress httpAddress the httpAddress shake today in luganville vanuatu,__label__2
rt usrId an anguised mother has told of how she has not heard from her daughter since a tropical cyclone tore through vanuatu httpAddress,__label__1
rt usrId entire towns demolished and fears dozens of people have been killed in wake of httpAddress details httpAddress #9news httpAddress,__label__1
#yeremiito21 D things to know about vanuatu s devastating cyclone D things to know about httpAddress httpAddress #yeremiito21,__label__2
rt usrId vanuaturc people feeling httpAddress emotion of #tcpam seeking comfort from family friends neighbors starting to salvage,__label__2
rt usrId #vanuatu aerial assessments reveal severe impacts to shefa tafea malampa penama httpAddress latest update httpAddress,__label__1
rt usrId D confirmed deaths at least DD people in evacuation httpAddress #undac team en route to #vanuatu for #cyclonepam httpAddress,__label__1
very proud of the united strength of the pacific and nz especially the people flying over to help out after pam s destruction #doyourbit,__label__2
state of emergency likely to be declared on vanuatu capital port vila httpAddress,__label__2
rt usrId government says at least DD canadians in vanuatu during #cyclonepam httpAddress httpAddress,__label__1
rescue teams reach cyclone stricken vanuatu islands official toll lowered reuters httpAddress,__label__2
rt usrId digital crisis mapping team usrId needs #crowdsourcing help with #tcpam response in httpAddress details httpAddress,__label__2
tropical cyclone pam pounds south pacific islands dozens feared dead httpAddress,__label__1
rt usrId unicef ships emergency supplies for #cyclonepam affected children in vanuatu httpAddress httpAddress,__label__2
japan to send emergency relief supplies to cyclone hit vanuatu httpAddress,__label__2
rt usrId a heartbreaking firsthand account from 350s isso nihmei on #cyclonepam devastation in vanuatu usrId httpAddress,__label__1
rt usrId entire #vanuatu population of 250 00 people expected to have been hit by fury of #cylonepam #tcpam httpAddress,__label__1
pm shares sorrow and pain of those affected by cyclone in vanuatu httpAddress via usrId,__label__2
rt usrId httpAddress #vanuatu vanuatu vanuatu cyclone first aid reaches islands ravaged by pam httpAddress,__label__2
rt usrId #cyclonepam damage is far worse than initially httpAddress the next DD hours are critical and we need your help httpAddress,__label__2
next relief for loved ones after contact is made from #vanuatu #7newsq continues httpAddress,__label__1
rt usrId httpAddress #cyclonepam cyclone pam cyclone pam pacific nations on alert as storm intensifies to categ htt,__label__2
rt usrId 3 hr old report from vanuatu says it s bad D meter surges httpAddress,__label__1
httpAddress #news over 90 houses destroyed as monster cyclone pam struck vanuatu zee news,__label__1
how australia is helping vanuatu the australian httpAddress #aust,__label__2
rt usrId are you #withvanuatu ? rt to show you care amp ; if you haven t already donate to our appeal httpAddress http,__label__2
rt usrId here s how you can help the thousands of displaced victims of #cyclonepam httpAddress,__label__2
the problem is everyone wants httpAddress wants their sign put on httpAddress vanuatu slams aid agencies httpAddress,__label__2
#aid #agencies to begin #helicopter #flights to cyclone stricken #vanuatu by stephen coates httpAddress,__label__2
rt usrId religion helps vanuatuans through cyclone shock httpAddress,__label__2
cyclone damages the island of vanuatu httpAddress,__label__1
mt usrId #vanuatu unelco trying to fix power in amp ; around port vila many power lines need to be cleaned up or replaced #tcpam #hmrd via,__label__1
rt usrId #cyclonepam rescue effort assessing damage underway in #vanuatu after cat 5 httpAddress usrId httpAddress httpAddress,__label__1
rt usrId 45 tuvalu pop displaced by httpAddress my thoughts go out to the people as we discuss resilience at sendai #wcdrr httpAddress,__label__2
rt usrId unbelievable destruction reported after cyclone slams vanuatu httpAddress httpAddress,__label__1
rt usrId httpAddress #cycloneolwyn cyclone olwyn cyclone olwyn destructive winds heavy rain predicted in wa httpAddress,__label__2
rt usrId statue of mary in port villa httpAddress our prayers are with the people of vanuatu after a massive cyclone httpAddress httpAddress,__label__2
rt usrId #abcnews aid agency predicts death toll to rise from tropical cyclone pam #auspol #climatechange is a httpAddress httpAddress,__label__1
rt usrId health a major concern in cyclone hit vanuatu as power outages hit the main httpAddress httpAddress #9news httpAddress,__label__1
state of emergency declared in vanuatu after most of the population is made homeless by cyclone pam httpAddress,__label__1
rt usrId my thoughts and prayers go out to all those people that were in the path of #cyclonepam in the south pacific #horribledes,__label__2
cyclone devastates south pacific islands of vanuatu bbc news bbc news cyclone httpAddress #orwine,__label__1
cyclone pam leaves trail of destruction in vanuatu httpAddress,__label__1
#breaking aid heads for vanuatu after devastating pacific cyclone read more httpAddress,__label__2
rt usrId dozens feared dead as #cyclonepam pounds pacific island of #vanuatu httpAddress httpAddress,__label__1
all development has been wiped httpAddress have to start all over again vanuatu president httpAddress,__label__1
rt usrId next DD hours are httpAddress contaminated water risks diseases that spread like httpAddress we must act now httpAddress,__label__2
rt usrId #tuvalu nukufetau under seawater by #cyclonepam from people in tuvalu stay httpAddress #wcdrr usrId usrId httpAddress,__label__2
aid workers say D people confirmed dead in vanuatu cyclone httpAddress ap #news,__label__1
rt usrId the whole world knows what it s like to be a cyclone httpAddress swift kick in the crotch lost hope and crushed httpAddress #cycl,__label__2
rural #vanuatu homes at high risk of #tcpam httpAddress httpAddress httpAddress,__label__1
rt usrId #weneeddiversebooks i m donating 50 of my royalties for the next D weeks to vanuatu relief httpAddress httpAddress,__label__2
rt usrId #tropical cyclone nathan a cat D storm is expected to make landfall off the queensland coast in the next D httpAddress ll http,__label__2
what are you doing to help vanuatu ? usrId usrId usrId usrId,__label__2
fears dozens killed by powerful cyclone pam via httpAddress httpAddress,__label__1
rt usrId our prayers go out to our friends in httpAddress,__label__2
rt usrId some 54k #childrenin #vanuatuare affected by cyclone httpAddress on the ground but needs your httpAddress go httpAddress,__label__2
un stands ready to assist as tropical cyclone pam threatens vanuatupacific region httpAddress nvt,__label__2
rt usrId heading to vanuatu to support #savethechildren #cyclonepam httpAddress,__label__2
it s been a busy couple of days for adra vanuatu we ve also distributed water filtration kits to httpAddress httpAddress,__label__2
rt usrId heartbreaking images of #cyclonepam s destruction of #vanuatu from care s httpAddress httpAddress httpAddress,__label__1
tropical cyclone pam death toll may rise after worst natural disaster in living .. abc online httpAddress,__label__1
usrId thinking of you and hope you ve escaped the httpAddress x,__label__2
now the impact of cyclone pam on the island of vanuatu which has left thousands homeless httpAddress httpAddress,__label__1
rt usrId more options for donating to #vanuatu after #cyclonepam #tcpam httpAddress help communities rebuild their,__label__2
where some #auckland dogs spent cyclone httpAddress live every httpAddress pls sign to end life chaining httpAddress httpAddress,__label__2
rt usrId vanuatu president says monster cyclone destoyed or damaged 90 of buildings in capital httpAddress httpAddress,__label__1
nz on high alert for cyclone pam httpAddress,__label__2
rt usrId after monster storm hits vanuatu leader pleads for aid httpAddress,__label__2
all air vanuatu flights remain cancelled due to excessive damage in the islands httpAddress #aviation #news,__label__1
rt usrId lawrence bahor 71 survived #cyclonepam in httpAddress please read his amazing story amp ; donate httpAddress httpAddress,__label__2
rt usrId humanitarian needs will be httpAddress many people have lost their httpAddress shelter food and water urgent httpAddress #cyclone,__label__1
rt usrId tropical cyclone pam slams into vanuatu with reports of entire villages being wiped out httpAddress,__label__1
#despair #character vanuatu president s despair at cyclone pam damage vanuatu s httpAddress httpAddress httpAddress,__label__1
humanitarian crisis in vanuatu in the aftermath of cyclone pam via #oxfam international httpAddress,__label__2
thinking of my south sea family amp ; friends in vanuatu who are going to need help recovering from #cyclonepam,__label__2
deadly cyclone causes death and devastation in the southpacific httpAddress,__label__1
cyclone pam leaves devastation in vanuatu DD confirmed killed porta vila reuters reports from the outer .. httpAddress,__label__1
tropical cyclone outlook for the northern region including the gulf of carpentaria issued at 2 15 pm cst httpAddress httpAddress,__label__2
new post cyclone pam DD confirmed dead with fears for many more president pleads for .. abc online httpAddress,__label__1
usrId how to help #vanuatu httpAddress,__label__2
rt usrId #samoaredcross liaising with its government to send relief stocks to tuvalu on pacific patrol boat #mvnafanua to tuvalu #,__label__2
rt usrId cyclone #pam our thoughts and prayers are with the people of #vanuatu during this difficult time usrId,__label__2
rt usrId canada expresses condolences following deadly cyclone in #vanuatu #cyclonepam httpAddress httpAddress,__label__2
tropical cyclone batters vanuatu ; dozens feared dead httpAddress,__label__1
rt usrId httpAddress cyclone pam #cyclonepam first deaths confirmed after tropical cyclone pam roars over vanuat htt,__label__1
rt usrId tropical cyclone pam had already been battering vanuatu s capital for hours when the river prima suddenly flooded its ban,__label__1
relief teams head to vanuatu s cyclone hit outer islands httpAddress,__label__2
rt usrId httpAddress are meeting now to plan the delivery of aid to affected parts of #vanuatu #tcpam photo usrId http,__label__2
rt usrId president of #vanuatu addresses #wcdrr with a heart that is heavy and calls for helping hand from all in #sendai httpAddress,__label__2
aerial footage shows the extent of damage to vanuatu after it was hit by a cyclone on httpAddress httpAddress,__label__1
rt usrId httpAddress dramatic #video #cyclonepam causes heavy #destruction in #portvila #vanuatu DD DD 20DD #tc,__label__1
cyclone wiped out half of a village 90 of people lost there house httpAddress,__label__1
vanuatu cyclone pam wiped out development bbc news via httpAddress httpAddress,__label__1
eight dead as pam slams vanuatu eight people confirmed dead from cyclone pam in vanuatu with fears for httpAddress httpAddress,__label__1
let us join thoughts and prayers for the people of vanuatu that have been devastated by cyclone httpAddress #prayersup,__label__2
rt usrId grateful to german gov working with spc cps to provide food for vanuatu above existing support,__label__2
evacuated goulburn island needs own cyclone shelter nt chief minister httpAddress,__label__1
rt usrId images of destruction are emerging from our colleagues on the ground in port vila httpAddress #cyclonepam #tcpam httpAddress,__label__1
rt usrId update massive devastation in #vanuatu due to httpAddress unconfirmed reports of DD dead httpAddress http,__label__1
usrId prayers for all the folks in the path of this cyclone,__label__2
un says DD dead and DD displaced in vanuatu cyclone kansas city star httpAddress,__label__1
rt usrId pm i ve just spoken to usrId to discuss ongoing aid efforts in #vanuatu and to offer uk support following the de,__label__2
rt usrId #vanuatu 1D2 00 ppl targeted for food distributions usrId report n D httpAddress #cyclonepam httpAddress,__label__2
rt usrId we are monitoring conditions amp ; needs on the ground after massive cyclone pam devastates islands of #vanuatu httpAddress,__label__1
