rt usrId #drqadri the people of #pakistan who have been affected by the floods need our httpAddress #fakedemocracymustend #pakistan h,__lable__2
rt usrId very httpAddress rescue and relief httpAddress please fill it with all the necessary httpAddress httpAddress #kashmir,__lable__2
rt usrId cm kp pervaiz khatak presented rs DD mln cheque to army chief for flood victims httpAddress,__lable__2
rt usrId plz help donate blankets woollens shoes to this kashmir flood relief collection drive httpAddress pl rt http,__lable__2
ujjain university v c attacked for appeal to help kashmir flood victims ibnlive httpAddress,__lable__2
rt usrId pm modi announces rs 100cr for relief offers assistance to pakistan occupied kashmir httpAddress,__lable__2
news flood updates balochistan cm hands over rs100 million to shahbaz for victims httpAddress #pakistan,__lable__2
jhon punjab government releases rs D billion for flood relief punjab government releases rs D billion for httpAddress httpAddress,__lable__2
rt usrId thousands of rss workers working day n night to rescue thousands of people trapped in flood ! kudos ! #kashmirfloods,__lable__2
rt usrId hrithik roshan raises funds for jammu and kashmir flood victims httpAddress usrId #hrithikroshan #j amp ; kfloods,__lable__2
rt usrId usrId opened our 24x7 medical advice line free to people effected by floods please share ! #kashmirfloods httpAddress,__lable__2
rt usrId flood relief camps in jhang muzaffargarh and rajanpur by jahandad society for community development #pakistanfloods httpAddress,__lable__2
donate rs . DD through usrId for free for kashmir flood relief help everyone in kashmir who s httpAddress httpAddress,__lable__2
devastating floods in jammu amp ; kashmir rescue operations hit due to rain in .. times of india indian httpAddress httpAddress,__lable__2
rt usrId relief camps in kashmir university and elsewhere run by hardworking local volunteers helping the flood people without any,__lable__2
rt usrId volunteers step up to help victims of the j amp ; k floods #kashmirfloods,__lable__2
as floods crisis spreads modi offers assistance to pakistan httpAddress,__lable__2
aap mlas to contribute rs DD lakh each for kashmir flood relief fund httpAddress httpAddress,__lable__2
etn centre assures all out health care assistance to flood hit jammu and kashmir the union minister took a httpAddress httpAddress,__lable__2
rt usrId delhi assembly is httpAddress im donating it to kashmir flood httpAddress will you please applaud me ? httpAddress httpAddress,__lable__2
un httpAddress httpAddress ban ki moon expressed willingness to assist pakistan in its efforts for relief and rehabilitation of flood hit httpAddress,__lable__2
rt usrId harmony amid despair a mosque in kashmir gives shelter to hindus displaced by httpAddress this is what madrassa s preach httpAddress,__lable__2
india pakistan floods worst to come a huge relief operation is continuing across northern india and into pakistan in the wake httpAddress,__lable__2
rt usrId punjab government releases rs DD million for each flood hit district httpAddress httpAddress,__lable__2
rt usrId httpAddress yasin maliks geelanis and lones must be busy helping the flood victims httpAddress useless indian army ! #kashmirfloods,__lable__2
rt usrId bollywood raises funds for jammu amp ; kashmir flood victims #jkfloodrelief #kashmirfloods httpAddress httpAddress,__lable__2
rt usrId govt of #sindh announces rs . DD million for flood victims of #punjab on former president usrId httpAddress #pp,__lable__2
uttarakhand government donates rs DD crore for flood hit jammu amp ; kashmir people uttarakhand s resident httpAddress httpAddress,__lable__2
jammu amp ; kashmir floods iaf army ndrf intensify rescue operations as death zeenews httpAddress,__lable__2
punjab govt to release rs100 million as flood rages on httpAddress,__lable__2
live #news jammu and kashmir floods DD army installations hit loc posts relocated,__lable__2
rt usrId #pakistan pm nawaz sharif thanks pm usrId for offering help in flood relief efforts in httpAddress #kashmirfloods http,__lable__2
rt usrId relief amp ; rescue operations continues by army troops in flood affected areas of kashmir amp ; httpAddress DD people rescued to s,__lable__2
rt usrId mwf continues with its humanitarian aid work for flood victims httpAddress usrId usrId usrId httpAddress,__lable__2
dna hrithik roshan raises funds for jammu and kashmir flood victims bollywood star hrithik roshan has joined .. httpAddress,__lable__2
embrace of social media aids flood victims in kashmir social media companies government agencies and httpAddress httpAddress,__lable__2
usrId usrId usrId please support the people displaced by decades worst floods in kashmir thousands displaced support,__lable__2
rt usrId httpAddress to #pakistan in fighting the httpAddress this sympathetic amp ; humane gesture overwrites the acrimony of the httpAddress,__lable__2
rt usrId democratic allocation of funds 3 punjab govts allocation per flood affectee is rs DD for pm house is rs D millio,__lable__2
rt usrId indian soldiers taunt flood affected kashmiris to seek help from pakistan and on the other hand stops un amp ; international,__lable__2
rt usrId DD million people live in indian kashmir enduring terrible floods DD helicopters to rescue people amp ; deliver aid httpAddress,__lable__2
rt usrId urgent appeal for rahat httpAddress you must be following the news on the worsening floods in jammu and httpAddress httpAddress,__lable__2
rt usrId picture DD #mqm #kkf #flood relief activities in #sialkot #punjab #pakistan httpAddress,__lable__2
DD minute old news iaf swings into action for flood relief in #kashmirfloods httpAddress,__lable__2
rt usrId in the wake of devastating floods recently n ajk and punjab ikf is actively involved in flood relief activities httpAddress,__lable__2
rt usrId dirtbags on the internet need to stfu about flood affected kashmiris accepting help from the indian httpAddress,__lable__2
dtn pakistan bahria town flood relief operation continues lahore the bahria town relief project set up in httpAddress httpAddress,__lable__2
#pakistan army have anounced its account number for those who want to donate for #flood victims lets help the nation ! httpAddress,__lable__2
massive floods in jammu amp ; kashmir here is how you can help goonj has launched massive relief efforts for httpAddress httpAddress,__lable__2
youth from unaffected areas helping flood hit kashmiris srinagar sep 17 several youth from unaffected httpAddress httpAddress,__lable__2
emergency flood relief kashmir and pakistan floods #pakistanfloods #kashmirfloods httpAddress,__lable__2
rt usrId rescue teams doing their best in #flood effected areas of #punjab #pakistan #pakistanfloods #jhangfloods #unhcr httpAddress,__lable__2
rt usrId #kashmirfloods maharashtra cm prithviraj chavan has announced an aid of rs DD crore while tamil nadu has donated rs D crore fo,__lable__2
rt usrId chiniot flood relief camps mr khadem e aala how long you continue photo sessions your relief camp cont httpAddress,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
rt usrId a kashmiri muslim flood victim on abp news appeals to pm modi to send the relief through he indian army and not corrupt usrId,__lable__2
#socialmedia social media a saviour in flood hit kashmir #socialmedia #kasmir social httpAddress httpAddress #facebook #fb,__lable__2
rt usrId i am donating ram lila maidan for flood refugees from httpAddress please httpAddress httpAddress httpAddress,__lable__2
rt usrId flood relief operation of alkhidmat foundation pakistan httpAddress httpAddress,__lable__2
rt usrId malik riaz donated DD crores for flood in httpAddress cm kpk donated DD crores for flood in httpAddress where the heck is federal go,__lable__2
pakistani troops expand rescue in flood hit areas httpAddress,__lable__2
rt usrId pakistan army flood relief activities httpAddress,__lable__2
islamabad dharnas give up protest sit ins help mitigate flood misery httpAddress #security #intersafe14 #pakistan,__lable__2
rt usrId punjab government has refused to accept the aid money of rs DD crore given by kp govt for flood httpAddress,__lable__2
urgent need for 25 00 tents and 40 00 blankets httpAddress #kashmirfloods via usrId,__lable__2
picture 04 4th day of #kkf flood relief camp in #lahore for the victims of rain amp ; #flood in #punjab #mqm #pakistan httpAddress,__lable__2
rt usrId mla fund public tax money rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from the,__lable__2
united nations authority flood rescue operations in kashmir india httpAddress,__lable__2
rt usrId dr qadri launches massive pakistan flood rescue amp ; relief httpAddress httpAddress,__lable__2
rt usrId bravo ! rt radiopakistan pm #nawazsharif has arrived in rawalakot to visit #rain and flood hit areas in azad jammu amp ; k,__lable__2
after #kashmirfloods ex cag vinod rai bring flood in congress camp by declaring mms knew of 2g httpAddress #vinodspeakstoarnab,__lable__2
rt usrId shameless punjabi elite arshadsyed001 punjab govt refused to take flood aid from kpk govt but still taking electrici,__lable__2
rt usrId army iaf step up rescue efforts in flood hit jammu and kashmir httpAddress httpAddress,__lable__2
j k floods un system stands ready to help india pakistan the un system stands ready to help governments in .. httpAddress,__lable__2
#kashmir flood relief operation too slow httpAddress #flood,__lable__2
usrId whole india is donating for relief kashmir flood but i m damn confident that they wil get only abusing n stone at their face,__lable__2
kashmir floods pm narendra modi asks officials to ramp up relief operations prime minister narendra modi on .. httpAddress,__lable__2
donate rs . DD through usrId for free for kashmir flood relief help everyone in kashmir who s httpAddress httpAddress,__lable__2
rt usrId breaking punjab govt rejects httpAddress million cheque offered by kpk govt for flood affectees reveals kpk minister http,__lable__2
rt usrId sikh organizations helping the flood affected areas of httpAddress the barriers of cast httpAddress httpAddress,__lable__2
rt usrId #mqm charity wing #kkf #lahore have setup flood relief camps in all over #punjab httpAddress,__lable__2
feed hungry south asia floods devastating floods in india pakistan and bangladesh have already cl httpAddress,__lable__2
rt usrId dailyexcelsior1 chhattisgarh to extend rs DD crore relief to flood hit j amp ; k httpAddress #kashmirfloods #kash,__lable__2
usrId flood victims brought to safety in jammu #kashmirfloods httpAddress,__lable__2
#teambrianmundial pakistani troops expand rescue in flood hit areas pakistani troops httpAddress httpAddress #teambrianmundial,__lable__2
rt usrId #mqm charity wing #kkf #lahore have setup flood relief camps in all over #punjab httpAddress,__lable__2
rt usrId flood relief operation in full swing samaa tv httpAddress #pakistan #floods,__lable__2
rt usrId take a moment to support those affected by #floods amp ; landslides in #pakistan amp ; #india how can u help ? click for info ht,__lable__2
army wont spare any effort to help flood affectees coas httpAddress #geonewspakistan,__lable__2
rt usrId mla fund public tax money rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from the,__lable__2
rt usrId #mqm central #punjab committee will visit the #flood #relief camp set up by mqm district #lahore at shimla pahari,__lable__2
aap seems to be in its own world where county is trying help out flood victims and usrId want to be at helm #jihadichaosinkashmir,__lable__2
i ve just donated rs . DD for kashmir flood relief through usrId #hike4kashmir,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
rt usrId rt usrId donate to usrId amp ; allied organisations for jammu amp ; kashmir flood relief work ! httpAddress,__lable__2
more hope for social media to help in #disaster #response embrace of social media aids flood victims in kashmir httpAddress,__lable__2
rt usrId #muzaffargarhvisit pm assures to compensate losses of flood affectees httpAddress httpAddress,__lable__2
rt usrId j amp ; k floods air force scales back rescue operations due to stone pelting incidents in different areas #kashmirfloods,__lable__2
rt usrId j amp ; k floods all officers and staff at the prime minister s office contribute a day s salary for people in the state #kashmirfloods,__lable__2
bbc news india and pakistan battle to rescue flood marooned httpAddress,__lable__2
all credit goes to coas gen raheel shareef and pakistan defence forces for saving expensive lives from the httpAddress,__lable__2
jammu and kashmir floods army has given medical aid to over 53 00 victims httpAddress via usrId,__lable__2
rt usrId that s insulting .. #pmln govt in #punjab refused rs DD million gifted by #kp for #flood victims usrId httpAddress,__lable__2
rt usrId mla fund public tax money rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from the,__lable__2
rt usrId home minister rajnath singh pm has announced rs 1 00 cr to the state for flood relief and httpAddress #kashmirfloo,__lable__2
india offers help to pakistan on floods httpAddress,__lable__2
rt usrId please use kashmir flood hashtag only if u need help or offering help so that agencies can httpAddress keep it free from ur politica,__lable__2
massive floods in jammu amp ; kashmir here is how you can help goonj has launched massive relief efforts for httpAddress httpAddress,__lable__2
rt usrId exclusive message by usrId appealing nation to come forward amp ; contribute for flood stricken people of pakistan http,__lable__2
rt usrId gujarat govt today flagged off a truck carrying relief material to flood hit jammu amp ; kashmir state httpAddress,__lable__2
rt usrId cooked #food being provided to #flood affected people in #pakistan courtesy of #ummah welfare httpAddress httpAddress,__lable__2
rt usrId #kashmirfloods united nations system stands ready to help india pakistan httpAddress,__lable__2
hey i ve just donated rs . DD for kashmir flood relief through usrId #hike4kashmir,__lable__2
us announces 250 00 aid for flood hit kashmir,__lable__2
rt usrId mla fund public tax money rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from the,__lable__2
rtbp # httpAddress pakistan the land of pure students take to the streets to raise funds for flood victims httpAddress httpAddress,__lable__2
usrId watching express tv showbaaz asking oversee pakistani to send money for flood victim sorry we will not until imran khan ask,__lable__2
rt usrId army to make all efforts to help flood victims says coas visits deluged areas of punjab httpAddress,__lable__2
german embassy holding concert in aid of flood hit kashmir new delhi sep DD ians the german embassy is httpAddress httpAddress,__lable__2
rt usrId news ban ki moon lauds govts efforts in providing relief to flood victims httpAddress #pakistan httpAddress,__lable__2
tamilnadu cm j jayalalithaa announces aid of rs . D crore for jammu amp ; kashmir flood httpAddress,__lable__2
rt usrId #kashmirflood rss the only organisation which came forward for relief work in httpAddress where is article370 now ? httpAddress,__lable__2
hey i ve just donated rs . DD for kashmir flood relief through usrId #hike4kashmir,__lable__2
rt usrId #mqm usrId kkf relief activities for the flood victims in sialkot httpAddress via usrId usrId,__lable__2
rt usrId rss bjp workers offer healing touch to flood hit jammu amp ; kashmir !! httpAddress,__lable__2
rt usrId hindus r welcome in my home at jammu rescued from kashmir httpAddress can fuck httpAddress me if u need httpAddress,__lable__2
rt usrId tamil nadu cm j jayalalithaa gives rs D crore as relief grant to the people of jammu and kashmir battling the worst floods,__lable__2
rt usrId et decided to pay me for my blog reached the top httpAddress i asked them send it to httpAddress victims ht,__lable__2
rt usrId pakistani kashmiris want india border opened for flood relief httpAddress,__lable__2
rt usrId cm ss personally inspecting flood relief efforts in the affected area of southern httpAddress,__lable__2
rt usrId pm modi writes to pakistan pm offers help for flood victims in pok httpAddress,__lable__2
the united nations says it is ready to help flood hit pakistan httpAddress,__lable__2
rt usrId ngos have set up medical relief camps across srinagar such as this one in sanat nagar #missionrahat kashmir floods httpAddress,__lable__2
bsnl becomes lifeline of kashmir ; first network to start functioning during the flood httpAddress,__lable__2
rt usrId usrId flood victims family turns down compensation httpAddress httpAddress #pakistanflo,__lable__2
stop blaming each httpAddress the httpAddress #kashmirflood,__lable__2
jayalalithaa announces rs D crore assistance to flood hit kashmir tamil nadu chief minister jayalalithaa httpAddress httpAddress,__lable__2
on the occasion her son s birthday mother of namo donated rs 5 00 for the pm s relief fund for jammu amp ; kashmir flood httpAddress,__lable__2
kashmir flood relief operation a major challenge httpAddress,__lable__2
rt usrId aap mlas to donate rs httpAddress for the jammu amp ; kashmir flood relief httpAddress each donating atleast 20lakh from their mlalad fu,__lable__2
rt usrId a kashmiri muslim flood victim on abp news appeals to pm modi to send the relief through indian army and not corrupt usrId,__lable__2
rt usrId if kp govt sends money for punjab flood vics ss govt rejecting it is childish amp ; heartless ! we r all one so we must h,__lable__2
corporate sector extends support to flood affected people of jammu and kashmir httpAddress via usrId,__lable__2
rt usrId salute to #pakistan army navy air force for their help to #kashmiris amp ; #pakistanis in flood hit httpAddress httpAddress,__lable__2
rt usrId #pakistan have hit by sever #flood in httpAddress we should come out to #help these httpAddress #ngos #charity httpAddress,__lable__2
rt usrId congress deploys its DD youth volunteers in flood hit jammu and kashmir to help in relief measures #kashmirfloods,__lable__2
#lamafiaverde pakistani troops expand rescue in flood hit areas pakistani troops expand rescue operation as httpAddress httpAddress,__lable__2
rt usrId this is nawaz shareef s building in ilford uk . y don t they sell this amp ; help flood victims instead of asking money htt,__lable__2
cii confederation of indian industry dispatches relief material for #kashmirfloods victims httpAddress,__lable__2
rt usrId #pakarmy relief work has continued in flood and rains affected areas in throughout punjab #pakarmyzindabad httpAddress,__lable__2
rt usrId D days ago coas accepts rs100m kpk flood httpAddress httpAddress today punjab rejects rs100m kpk flood httpAddress httpAddress,__lable__2
rt usrId a kashmiri muslim flood victim on abp news appeals to pm modi to send the relief through he indian army and not corrupt usrId,__lable__2
rt usrId take a moment to support those affected by #floods amp ; landslides in #pakistan amp ; #india how can u help ? click for info ht,__lable__2
rt usrId jammu amp ; kashmir flood helpline httpAddress httpAddress,__lable__2
the floods in kashmir has resulted in severe httpAddress let us put together our resources to respond to the disaster,__lable__2
usrId usrId thanklessly taking help in floods and calling kashmr occupied httpAddress shud be vacated by pak,__lable__2
rt usrId nyt editorial on the #kashmir floods and how india should now accept the assistance offered by the united httpAddress httpAddress,__lable__2
rt usrId #personfinder for #kashmirfloods httpAddress thank you usrId !,__lable__2
in punjab relief activities in #flood hit areas in full swing ; DD relief camps setup to facilitate affectees httpAddress,__lable__2
devastating floods in j amp ; k air india declares free travel for trapped tourists new delhi as kashmir valley httpAddress httpAddress,__lable__2
please make dua for the people that suffering from the flood #kashmirfloods and try to help those people in any way httpAddress,__lable__2
rt usrId #pakistan pm offers help to #india for relief and rehabilitation of people affected by unprecedented httpAddress,__lable__2
rt usrId appealed the people from all over the world to donate generously for the victims of flood disaster of httpAddress #mwm,__lable__2
usrId hi omar why u r not tweeting any thing about kashmir httpAddress have huge followers at least can raise some httpAddress,__lable__2
workers busy in helping the flood affected people are the precious asset qet altaf hussain bhai #mqm #pakistan,__lable__2
#nowwatching rescue operations begin as floods wreak havoc in kashmir on rediff ishare httpAddress,__lable__2
rt usrId #kashmirfloods usrId united nations authority flood rescue operations in kashmir india httpAddress via usrId,__lable__2
relief materials being distributed by iaf at air force station awantipur to #flood affected people #kashmirfloods httpAddress,__lable__2
ips officers to donate a days salary for kashmir flood victims patna ips officers of bihar have decided httpAddress httpAddress,__lable__2
rt usrId #coas visited flood affected areas met usrId troops busy in relief activities #pakistanfloods #pakistanarmy httpAddress,__lable__2
as floods crisis spreads pm #modi offers assistance to #pakistan httpAddress #india,__lable__2
rt usrId punjab govt rejects httpAddress million cheque offered by kpk govt for flood affectees reveals kpk minister httpAddress,__lable__2
rt usrId help needed a family in balgarden is stranded in floods anyone able to help them contact 9469417588 #kashmir #floods,__lable__2
indian pakistani troops aid flood stranded people httpAddress #boston,__lable__2
rt usrId #kashmirfloods how much money people of kashmir donated for uttarakhand floods last year ? tell me,__lable__2
rt usrId manmohan singh amp ; sonia gave a huge sum to pakistan for flood httpAddress pakistan ever offer anything for their own sons,__lable__2
usrId punjab unit send trucks loaded with medicines food httpAddress for kashmir flood hit httpAddress #jkfloodrelief httpAddress,__lable__2
usrId sir more clothes blankets drinking water and food items are required for flood affected people of jammu and httpAddress,__lable__2
rt usrId album #kkf relief activities for the #flood victims in #jhang #punjab httpAddress #pakistani httpAddress,__lable__2
rt usrId usrId we are working for punjab floods from pakistan but i need to know an account number where people can donate,__lable__2
rt usrId we ve set up a httpAddress fund for #india flood in jammu amp ; httpAddress donate here httpAddress httpAddress,__lable__2
rt usrId lets play our part to help those affected by floods buy a naya pakistan shirt profits go towrds ikf for flood victims h,__lable__2
kashmir floods actionaid support our relief work donate httpAddress httpAddress via usrId,__lable__2
pakistanis flee flood dyke breach pakistani authorities breach a strategic dyke in flood affected punjab to httpAddress httpAddress,__lable__2
rt usrId drinking water needed in bemina usrId usrId #kashmirflood httpAddress,__lable__2
rt usrId rss press release an appeal to the society to donate for relief fund to help jamu amp ; kashmir flood victims httpAddress,__lable__2
indian missions to forward kashmir flood donations contributions in kind will not be accepted at embassy or httpAddress httpAddress,__lable__2
rt usrId #mqm charity wing #kkf #lahore have setup flood relief camps in all over #punjab httpAddress,__lable__2
rt usrId pakistan is ready to help india in whatever way possible to mitigate the suffering of the people affected by j amp ; k floods n,__lable__2
pakistani troops expand rescue in flood hit areas another wave of flooding is expected to hit southern httpAddress httpAddress,__lable__2
jammu and kashmir floods live updates army says it wont rest till everyone is indiatoday httpAddress,__lable__2
rt usrId aap mlas to donate rs httpAddress for the jammu amp ; kashmir flood relief httpAddress each donating atleast 20lakh from their mlalad fu,__lable__2
rt usrId #zarbeazb law amp ; order in karachi islamabad to flood httpAddress one must acknowledge the great efforts of #pakistan,__lable__2
latest jammu amp ; kashmir floods iaf army ndrf intensify rescue operations as death .. zee httpAddress httpAddress #indiannews,__lable__2
rt usrId thank you usrId for feeling the pain of flood affected people of punjab amp ; donating rs . httpAddress we r indebted by you,__lable__2
rt usrId my mate usrId is looking good on sky845 raising money for the victims of the kashmir floods httpAddress,__lable__2
usrId hi i work for the httpAddress we d like to interview flood rescue teams in httpAddress can you pls dm me any contact details ?,__lable__2
usrId usrId usrId help those kashmiris who helped last years flood victims in uttra khand ask them what they amp ; their govt did ?,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
rt usrId #goldentemple is reportedly sending 1lakh meal on a daily basis to flood affected area of #kashmir that s the true spirit of ha,__lable__2
floods in kashmir banking on help httpAddress via usrId usrId,__lable__2
rt usrId iaf helicopters in action in srinagar during flood relief operations in j amp ; k #kashmirfloods httpAddress,__lable__2
rt usrId #kashmirfloods army continues with intensive rescue operations in flood hit httpAddress see here httpAddress http,__lable__2
rt usrId D days ago coas accepts rs100m kpk flood httpAddress httpAddress today punjab rejects rs100m kpk flood httpAddress httpAddress,__lable__2
rt usrId rt usrId aap punjab flags off trucks with aid for jk flood victims . #aapcares httpAddress #bypollresults #mod,__lable__2
rt usrId j amp ; k flood helpline numbers control room srinagar 0194 2452138 jammu 0191 2560410 #kashmirfloods httpAddress,__lable__2
kashmir floods delhi bjp mlas to donate one month s salary for relief fund via httpAddress httpAddress,__lable__2
rt usrId modi is helping muslim flood victims including professional stone pelters in kashmir ! #kashmirfloods,__lable__2
rt usrId all the scavengers are httpAddress savethechildren httpAddress rats scavenging on kashmir httpAddress supported by usrId usrId,__lable__2
rt usrId plz help donate blankets woollens shoes to this kashmir flood relief collection drive httpAddress pl rt http,__lable__2
#jhdar haryana cm hooda flags off relief materials for flood hit kashmir 12 09 2014 new delhi ani httpAddress httpAddress #fb,__lable__2
rt usrId fracturing harmony among provinces jaagalerts punjab govt rejects httpAddress million offered by kpk govt for flood httpAddress,__lable__2
rt usrId usrId volunteers distributing cooked meal daily among the people stranded in flood httpAddress #fifrelief #flood httpAddress,__lable__2
rt usrId rss bjp workers offer healing touch to flood hit in kashmir httpAddress,__lable__2
rt usrId mt saleemuddinaa #ahmadiyya muslim youth of pakistan helpng flood victims without any discrimination of faith etc ht,__lable__2
rt usrId i seriously want to httpAddress have usrId usrId usrId sent their volunteers to kashmir to help floo,__lable__2
indian army troops battle flood waters to rescue stranded people in kashmir #jobs #news #career #jobsila # httpAddress,__lable__2
rt usrId #haider stars usrId usrId do their bit for kashmir s flood victims httpAddress #kbc httpAddress,__lable__2
gcu s welfare society to organise charity funds that will be donated to the flood victims in httpAddress,__lable__2
tripura donates rs D crore to flood hit jammu and kashmir the tripura government will contribute rs D crore httpAddress httpAddress,__lable__2
rt usrId tripura donates rs D crore to flood hit jammu and kashmir httpAddress,__lable__2
rt usrId jammu amp ; kashmir floods vishwa hindu parishad organises medical camps 1 400 patients treated httpAddress,__lable__2
rt usrId a scene of rescue operations by the indian armed forces in the flood ravaged areas of jammu amp ; httpAddress httpAddress,__lable__2
kashmir floods the tireless service of a battalion and its boats httpAddress,__lable__2
kashmir floods medical camps in srinagar to check water borne diseases the national disaster response force .. httpAddress,__lable__2
punjab govt sets up flood relief fund httpAddress #pakistan,__lable__2
rt usrId beef was served to the hindus effected in sindh floods last httpAddress we should sent pork to the muslims effected in #kashmirf,__lable__2
rt usrId dlf foundation the philanthropic arm of realty giant dlf sends 6 00 kg of relief supplies to flood hit jammu amp ; kashmir p,__lable__2
rt usrId just in india is ready to provide assistance to pakistan to deal with the flood ravaged areas of pakistan occupied kash,__lable__2
rt usrId india involved in terror in pak nawaz gives sarees amp ; mangos indian floods pakistan nawaz thanks httpAddress whose side is naw,__lable__2
rt usrId i hope pakistanis amp ; others are generously donating for the hundreds of thousands affected by the httpAddress i just httpAddress httpAddress,__lable__2
rt usrId #mqm usrId kkf relief activities for the flood victims in sialkot httpAddress via usrId usrId,__lable__2
kashmir floods people come to their own rescue by basharat ali httpAddress,__lable__2
rt usrId british mps to discuss human rights in httpAddress about saving httpAddress see army did in kashmir httpAddress you are neith,__lable__2
rt usrId my friend gave me his one lac ruppee cash to keep for a httpAddress inspired by aap mla s im donating it to kashmir flood vic,__lable__2
support kashimir in it s time of httpAddress donate food money for inflatable boats httpAddress i m awaiting more info from a httpAddress #kashmirflood,__lable__2
rt usrId #donatenow to help and support people in flood effected areas of httpAddress camp markaz quba #islamabad #fifrelief htt,__lable__2
us pledges usd 250 00 for jammu and kashmir flood affected the us yesterday extended deepest sympathies httpAddress httpAddress,__lable__2
bihar government provides rs DD crore for flood hit jammu and kashmir bihar chief minister jitan ram manjhi httpAddress httpAddress,__lable__2
embrace of social media aids flood victims in kashmir social media companies government agencies and httpAddress httpAddress,__lable__2
aiadmk legislators today decided to contribute their one month s salaries to the jammu and kashmir flood relief httpAddress,__lable__2
jammu and kashmir is suffering from httpAddress children are httpAddress wives are httpAddress we are collecting httpAddress httpAddress,__lable__2
in pictures kashmir floods coverage tip of ice berg people ask for drinking water httpAddress via usrId usrId usrIddp usrId usrId,__lable__2
rt usrId where is bollywood now who gives enormous to pakistan flood victims but for indian they have no time money pains,__lable__2
disaster management steps taken by central and state government httpAddress httpAddress #kashmirfloods #jkfloodrelief usrId,__lable__2
rt usrId #chiniot cooked meal packing in progress for #flood victims of httpAddress #flood2014 #fifrelief httpAddress,__lable__2
kashmiri americans offer telemedicine to flood victims in j amp ; k httpAddress,__lable__2
punjab govt releases rs DD million for each #flood hit district httpAddress,__lable__2
embrace of social media aids flood victims in kashmir by nida najar and ellen barry via nyt the new york times httpAddress,__lable__2
all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress woah rich httpAddress not aam aadmi #kashmirfloods,__lable__2
rt usrId i am donating ram lila maidan for flood refugees from httpAddress please httpAddress httpAddress httpAddress,__lable__2
rt usrId pak occupied kashmir is facing the same floods and we are willing to offer our assistance to aid pak govt s rescue efforts,__lable__2
rt usrId ex australian pm kevin rudd helping flood victims vs usrId during #kashmirfloods httpAddress,__lable__2
usrId kindly rt google person finder httpAddress kashmir rescue form httpAddress,__lable__2
kashmiri americans offer telemedicine to flood victims inj amp ; k httpAddress,__lable__2
rt usrId rt usrId donate to usrId amp ; allied organisations for jammu amp ; kashmir flood relief work ! httpAddress,__lable__2
kashmir floods india s pm narendra modi refuses united nations assistance and places lives in httpAddress httpAddress,__lable__2
rt usrId usrId offering aid is adding salt to injuries of pakistani httpAddress devastation caused by floods is nothing but india,__lable__2
rt sarwar naqvi 1derfulnaqvi pm national flood relief fund in #pakistan this was established since zab was in power every year httpAddress,__lable__2
rt usrId kashmir needs international aid agencies to come and save more lives from httpAddress is not a mohalla flood but a catastrophe,__lable__2
ht couldnt miss the temptation of using poll bound in describing help by rss and parivar httpAddress httpAddress #kashmirfloods,__lable__2
rt usrId pakistan floods appeal heavy monsoon rains and flash floods have killed hundreds of people along with httpAddress,__lable__2
rt usrId you are best in all httpAddress live rt arvindkejriwal all aap mlas to donate rs DD lakh each for kashmir flood relief from th,__lable__2
j k floods un system stands ready to help india pakistan the un system stands ready to help governments in .. httpAddress,__lable__2
twitter connects india to needs of flood hit kashmir ndtv gadgets httpAddress via usrId,__lable__2
pakistani military expands rescue and relief operations in areas hit by floods in country s punjab province usrId httpAddress,__lable__2
kashmir floods pm narendra modi asks officials to ramp up relief operations prime minister narendra modi on .. httpAddress,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
jammu and kashmir floods vishwa hindu parishad organises medical camps 1 400 patients treated httpAddress,__lable__2
golden temple to prepare langar food for kashmir flood victims on army s request taaji khabar httpAddress,__lable__2
rt usrId so assuring to hear narendramodi usrId on j amp ; k flood calamity and extend helping hand to similarly ravaged httpAddress #,__lable__2
rt usrId j amp ; k floods helpline numbers httpAddress do rt . #kashmirfloods httpAddress,__lable__2
jammu amp ; kashmir floods centre to send doctors to prevent outbreak of diseases the centre has assured all httpAddress httpAddress,__lable__2
#kashmir flood help line no . 011 23093566 011 23093563 011 23093054 011 23092763 #jammu #floods,__lable__2
cm #punjab shahbaz sharif addresses flood affected people in #chiniot promises relief and govt cooperation httpAddress,__lable__2
#jhdar massive floods in jammu amp ; kashmir here is how you can help goonj has launched massive relief httpAddress httpAddress #fb,__lable__2
rt usrId news modi offers assistance to #pakistan to deal with flood ravaged areas of azad kashmir httpAddress httpAddress,__lable__2
hey i ve just donated rs . DD for kashmir flood relief through usrId #hike4kashmir,__lable__2
nawab sharerf thanked pm modi for flood help offer #kashmirfloods,__lable__2
rt usrId india will extend help to pakistan for those displaced by floods in pok says usrId we are bound by humanity,__lable__2
