text,label
#losdelsonido boy hurt in california quake i should be dead boy badly hurt by bricks in california quake says httpAddress #ivanberroa,__label__1
the san francisco earthquake in wine country injured dozens of people httpAddress #usgs,__label__1
hospital more than DD treated since napa earthquake httpAddress,__label__1
hospital more than DD treated since napa earthquake httpAddress,__label__1
#nowplaying #video watch nearly DD injured in bay area s biggest quake httpAddress httpAddress httpAddress #socialmedia,__label__1
#francissantana boy hurt in california quake i should be dead boy badly hurt by bricks in california httpAddress httpAddress,__label__1
napa damaged more than DD hurt in northern california quake sfgate httpAddress via usrId,__label__1
rt usrId napa law enforcement confirms child critically injured in today s earthquake has been flown to oakland children s hosp,__label__1
rt usrId stark before and after photos show extent of #napaquake httpAddress httpAddress httpAddress,__label__1
#ovii starz boy hurt in california quake i should be dead httpAddress #bryan starz,__label__1
get an up close look at the damage caused by the #earthquake in #california through the eyes of a drone httpAddress,__label__1
#robin alvarez01 boy hurt in california quake i should be dead boy badly hurt by bricks in california quake says lucky to be httpAddress,__label__1
rt usrId usa news httpAddress hot news DD earthquake dozens injured D critically after strong earthquake in califo,__label__1
believe it or not but the 6.0 earthquake in california did some damage at wineries all across httpAddress via usrId httpAddress,__label__1
rt usrId 6.0 quake last night amp ; hit hardest httpAddress damage was #wholefoods httpAddress that was the bunnies ur gonna kill thumping at the,__label__1
boy hurt in california quake i should be dead httpAddress,__label__1
countless businesses wineries and restaurants have incurred damages as a result of a 6.1 magnitude earthquake near napa california,__label__1
D people critically injured after california quake httpAddress,__label__1
napa 6.0 earthquake caused significant damage in county usgs cleanup efforts were underway in the bay httpAddress httpAddress,__label__1
rt usrId expensive wine seeping across cellar floors shows napa valley was biggest loser in california quake httpAddress,__label__1
#cero full episode world news httpAddress earthquake damage in napa quake leaves thousands without .. httpAddress #cero,__label__1
rt usrId usa httpAddress DD earthquake three critically injured almost DD treated at napa hospital following 6.0 ..,__label__1
rt usrId a strong #earthquake rattled #california s wine country and damaged historic buildings httpAddress httpAddress,__label__1
quake rocks california wine country dozens injured napa httpAddress reuters a 6.0 magnitude earthquake rocked wine country north of ..,__label__1
rt usrId south napa quake in n ca causes substantial damage injuries httpAddress reliable info from napa httpAddress D cri,__label__1
dozens hurt in california wine country after magnitude 6.0 quake httpAddress,__label__1
rt usrId quake in california s wine country injures dozens httpAddress #vegas,__label__1
breaking california wine country rocked by 6.0 quake dozens hurt reuters httpAddress httpAddress #khaatumo #khatumo,__label__1
rt usrId clean up after california quake injures DD httpAddress,__label__1
#wearethepeople napa earthquake power mostly restored schools closed san jose mercury news httpAddress,__label__1
usa httpAddress dozens injured D critically after strong earthquake in california usa cnn a httpAddress earthquak,__label__1
rt usrId average #earthquake insurance cost california 860 a month via usrId httpAddress usrId usrId,__label__1
#news wasted napa wineries soaked in losses after quake winemakers in california s storied napa valley .. httpAddress #tu,__label__1
earthquake damage to popular napa california tourist destination httpAddress sale httpAddress #video,__label__1
the latest on damaging earthquake in california the latest from ap reporters on scene after california earthquake causes damage injuries,__label__1
rt usrId california skaters turn quake damaged roads into playland httpAddress httpAddress,__label__1
napa earthquake damage wine tanks leaking httpAddress #wine #wineoclock #napa,__label__1
local officials estimated monday that napa valley suffered 1 billion in property damage from sunday s httpAddress httpAddress,__label__1
damage from northern california earthquake could reach 1 billion httpAddress via usrId,__label__1
rt usrId usa httpAddress dozens injured D critically after strong earthquake in california usa cnn a httpAddress,__label__1
rt usrId pretty severe tank damage amp ; significant amount of #wine loss but we re feeling fortunate everyone is safe #napaquake,__label__1
this is what northern california looks like after quake httpAddress #newyork,__label__1
rt usrId httpAddress DD dozens injured D critically after strong earthquake in california cnn a httpAddress,__label__1
usa news hot news DD earthquake dozens injured D critically after strong earthquake in california httpAddress,__label__1
rt usrId usa news httpAddress hot news DD earthquake three critically injured almost DD treated at napa hospital foll,__label__1
rt usrId httpAddress DD bay area earthquake damages napa county airport #earthquake clean up is still underway in,__label__1
napa earthquake update DD people injured ; DD napa buildingsuninhabitable watch kron D now sent from kron D httpAddress,__label__1
rt usrId the latest on damage injuries and aftershocks as our #napaquake coverage continues 8 10p usrId usrId httpAddress,__label__1
rt usrId hey #teaparty where s the outrage ? california plans to waste tax to repair roads and bridges after the #napaquake ! s,__label__1
boy hurt in california quake i should be dead a 13 year old boy who was seriously injured by httpAddress httpAddress #usa #news,__label__1
#whatshot #news DD injured D critical after napa california quake httpAddress httpAddress #socialmedia,__label__1
httpAddress n . california earthquake damage could reach 1b northern california is cleaning httpAddress httpAddress #swaggerdominicano,__label__1
rt usrId winemakers evaluate #napaquake damage httpAddress httpAddress,__label__1
damage from california quake could top 1 billion the httpAddress earthquake damaged buildings knocked out power to thousands httpAddress,__label__1
can t reach my friends in sf . hope they r httpAddress rt usrId the earthquake in northern california .. httpAddress,__label__1
napa valley earthquake the damage from the earthquake that took place recently in californias premium wine httpAddress httpAddress,__label__1
california earthquake aftermath buildings destroyed over DD injured california httpAddress httpAddress #kabari #world,__label__1
rt usrId usa httpAddress dozens injured D critically after strong earthquake in california usa cnn a httpAddress,__label__1
lots of damage at california wineries after the earth quake over the weekend ! httpAddress,__label__1
good story by usrId of usrId on #napaearthquake damage to masonry brick chimneys httpAddress httpAddress,__label__1
rt usrId usa news httpAddress hot news DD earthquake three critically injured almost DD treated at napa hospital fol,__label__1
rt usrId usa news httpAddress hot news DD earthquake dozens injured D critically after strong earthquake in califo,__label__1
rt usrId historic sam kee laundry building damaged in #napa #earthquake httpAddress via usrId usrId usrId usrId,__label__1
rt usrId at least DD people injured in the 6.1 napa quake according to walt mickens president amp ; ceo of queen of the valley medica,__label__1
california wine country quake losses seen in the billions by christina farr and robin respaut napa httpAddress httpAddress httpAddress,__label__1
update on napa earthquake amp ; damage httpAddress sad about all lost wine but at least no httpAddress httpAddress,__label__1
california assesses the damage after powerful earthquake hitsnapa httpAddress,__label__1
boy hurt in california quake i should bedead httpAddress,__label__1
rt usrId napa teen badly injured by a collapsed chimney is httpAddress httpAddress #napaquake,__label__1
citynews thousands without power following httpAddress #earthquake in #california httpAddress,__label__1
after injuries widespread damage from napa quake cleanup ensues fresno bee httpAddress,__label__1
#breakingnews httpAddress preliminary estimate calculates economic loss from napa earthquake at httpAddress httpAddress,__label__1
ap top strong california quake causes injuries damage napa httpAddress ap the largest earthquake to hit httpAddress httpAddress,__label__1
quake in california s wine country injures dozens the seattle times httpAddress,__label__1
napa region wading in wine damage from quake #world #cnbc httpAddress,__label__1
california earthquake three critically injured as governor httpAddress httpAddress #darrendrake #donblakeman #dougbridewell,__label__1
rt usrId strong 6.1 earthquake rocks san francisco bay area injures 87 significant damage in napa httpAddress,__label__1
damage from california quake could top 1 billion httpAddress,__label__1
napa region wading in quake damage when a 6.0 magnitude earthquake struck napa early sunday it caused httpAddress httpAddress,__label__1
rt usrId the strongest earthquake in DD years struck northern california early sunday injuring more than DD people httpAddress,__label__1
rt usrId damage from earthquake that jolted california s napa valley wine country could be billions httpAddress httpAddress,__label__1
rt usrId damage from #napaquake in downtown #napa vintners collective httpAddress,__label__1
rt usrId napa s wine community unbowed after massive earthquake valley residents and vintners assess the damage and httpAddress ht,__label__1
scores were injured as earthquake knocked out power to thousands in napa httpAddress sparking fires and buckling roads httpAddress,__label__1
rt usrId meadowbrook lane in napa skaters finding upside to quake httpAddress photo from #nbcbayarea photo jeremy carroll httpAddress,__label__1
rt usrId billions of dollars of wine rocked in california earthquake httpAddress via usrId #cbsevenews httpAddress,__label__1
rt usrId yahoo strong california earthquake causes injuries damage the largest earthquake to hit the san .. httpAddress,__label__1
rt usrId damage from california earthquake could top 1 billion httpAddress,__label__1
a guy stranded whose daughter s house was destroyed in the napa earthquake on standby trying to fly httpAddress httpAddress flew out httpAddress housing D,__label__1
rt usrId DD injured state of emergency as california hit by largest quake in DD years httpAddress,__label__1
usa news httpAddress hot news DD earthquake damage from northern california earthquake could reach 1 billion #earthquake u,__label__1
rt usrId damage from california quake could top 1 billion via usrId httpAddress,__label__1
rt #humanshld update 8 quake rocks california wine country dozens injured httpAddress,__label__1
rt usrId the damage is devastating but we are napa strong ! #napaquake #wewillsurvive httpAddress,__label__1
rt usrId napa schools to reopen ; quake damage tally continues httpAddress,__label__1
rt usrId applause rt usrId california in one httpAddress mt usrId napa skaters find upside to quake httpAddress http,__label__1
rt usrId northern california earthquake wipes out power to tens of thousands httpAddress httpAddress,__label__1
rt usrId rep #thompson of #5th cd aides no money to rebuild downtown #napa red tape demolition yellow boarded up try this ht,__label__1
rt usrId california usa riverside httpAddress #earthquake DD three critically injured almost DD treated at napa hos,__label__1
rt usrId 100 injured in northern california s most powerful earthquake since httpAddress httpAddress httpAddress,__label__1
napa mops up wine and tallies its losses after quake the napa valley quake wreaked havoc with california httpAddress httpAddress,__label__1
rt usrId 6.0 quake causes injuries and damage in northern california truthdig httpAddress,__label__1
rt usrId more than a dozen buildings uninhabitable after napa earthquake httpAddress,__label__1
damage from california quake could top 1 billion via nyt httpAddress,__label__1
rt usrId new usrId repairing damaged sections of #maxwell bridge over #napariver #napaquake #mapit httpAddress,__label__1
httpAddress #amateur #arse #latina #gapes # # # # # # quake damage and spilled wine in napa,__label__1
6.0 quake causes injuries and damage in northern california updated truthdig httpAddress via usrId,__label__1
even buildings with seismic retrofits damaged in napa earthquake city officials in napa had long worried httpAddress httpAddress,__label__1
rt usrId infodude amazing use of #bigdata from usrId how the napa earthquake affected bay area sleepers httpAddress,__label__1
rt usrId you already read the damage reports elsewhere in the httpAddress here s all the geology of the #napaquake httpAddress,__label__1
rt usrId damage the napa #quake caused at bouchaine the winery closest to httpAddress barrels cracked spilled wine httpAddress h,__label__1
napa earthquake prompts calls for early warning system shut down of nuclear plant httpAddress,__label__1
teen crushed by bricks in napa earthquake recounts pain fear httpAddress,__label__1
rt usrId only in california does earthquake damage httpAddress photo by jeremy carroll httpAddress,__label__1
rt usrId ca #earthquake caused structural damage to public amp ; private buildings amp ; left 69 00 residents httpAddress electricity httpAddress,__label__1
skaters make best of napa earthquake by shredding buckled streets to quote jurassic park s esteemed httpAddress httpAddress,__label__1
rt usrId usa httpAddress DD earthquake damage from northern california earthquake could reach 1 billion heyyouapp #ea,__label__1
npr news california quake means big damage for napa valley wineries httpAddress,__label__1
a california earthquake caused injuries power outages and fires yesterday ap reports httpAddress httpAddress,__label__1
rt usrId last weekend s 6.0 earthquake in california piled up stress on the dangerous hayward fault httpAddress #napaqu,__label__1
#albert stanlie boy hurt in california quake i should be dead boy badly hurt by bricks in california httpAddress httpAddress,__label__1
#breakingnews small winemakers assess napa quake damage small independent vintners who stored wine barrels httpAddress httpAddress,__label__1
rt usrId #napa quake may cost over 1 billion in damages to vineyards and restaurants httpAddress via usrId #wine,__label__1
the latest on damaging earthquake in california the latest from ap reporters on scene after california earthquake causes damage injuries,__label__1
rt usrId usa httpAddress dozens injured D critically after strong earthquake in california usa cnn a httpAddress,__label__1
california quake means big damage for napa valley wineries httpAddress,__label__1
strong california quake causes injuries damage httpAddress,__label__1
california winemakers cleaning up after quake winemakers in california s storied napa valley woke up httpAddress httpAddress,__label__1
rt usrId meadowbrook lane in napa skaters finding upside to quake httpAddress photo from #nbcbayarea photog jeremy carroll httpAddress,__label__1
rt usrId update more than DD injured in #napaquake httpAddress httpAddress,__label__1
httpAddress quake in heart of california s wine country injures dozens .. httpAddress,__label__1
san francisco bay area shaken by magnitude 6.0 earthquake DD injured buildings damaged,__label__1
rt usrId hanging out with winemakers as they inspect damages from the #napaquake i ll be live here tonight on #news10 at 5 amp ; 6 ht,__label__1
road buckles after napa earthquake httpAddress,__label__1
rt usrId new pictures from the napa httpAddress damage could reach 1 httpAddress usrId at 5pm httpAddress,__label__1
strong california quake causes injuries damage httpAddress #traveldomestic,__label__1
napa earthquake vallejo officials report minor damage two dozen injuries httpAddress #capolitics #politics #earthquakes,__label__1
california earthquake aftermath buildings destroyed .. httpAddress,__label__1
california wine country quake losses seen in the billions,__label__1
rt usrId wisconsin usa madison httpAddress breaking news DD earthquake 6.0 earthquake jolts bay area damage and at least,__label__1
earthquake shakes downtown napa damages buildings httpAddress via usrId,__label__1
boy hurt in california quake i should be dead boy badly hurt by bricks in california quake says lucky to httpAddress httpAddress,__label__1
california temporarily suspends #train services as earthquake hits httpAddress,__label__1
rt usrId breaking D critically injured and DD treated at hospital after large earthquake in california s bay area httpAddress,__label__1
rt usrId usa httpAddress dozens injured D critically after strong earthquake in california usa cnn a httpAddress,__label__1
rt usrId #elko strong california quake causes injuries damage httpAddress,__label__1
hospital more than DD treated since napa earthquake httpAddress,__label__1
rt usrId httpAddress DD #earthquake earthquake 6.0 earthquake jolts bay area damage and at least DD inju httpAddress,__label__1
#news california wine country quake losses seen in the billions reuters httpAddress #tafs #fb100,__label__1
rt usrId usa httpAddress DD earthquake even buildings with seismic retrofits damaged in napa earthquake news24lhot cal,__label__1
napa earthquake small businesses lacking insurance hit hard httpAddress httpAddress gotta get insurance,__label__1
napa wineries assess damage after httpAddress more httpAddress #11alive httpAddress one sad day in drunk heaven,__label__1
rt usrId update DD injured D critical after httpAddress at least 64 00 are without power httpAddress httpAddress,__label__1
rt usrId breaking the total cost of the devastating napa earthquake could top httpAddress of the cost to develop the 0bamacare web httpAddress,__label__1
check this out california winemakers cleaning up after quake businessweek new york httpAddress httpAddress #online #twitter,__label__1
rt usrId usa httpAddress DD earthquake napa earthquake power restored to thousands cleanup continues janinebucks cal,__label__1
rt usrId only in california does earthquake damage httpAddress photo by jeremy carroll httpAddress,__label__1
rt usrId nappa earthquake wreaks california s 13 billion #wine industry httpAddress httpAddress,__label__1
drone shows napa quake s impact from above as doctors treated injured locals and geologists measured httpAddress httpAddress,__label__1
rt usrId #napaquake update at least DD people reported to have been injured ; D in critical condition including child httpAddress,__label__1
emergency mgmt earthquake in napa httpAddress leaves widespread damage httpAddress,__label__1
california winemakers cleaning up after quake httpAddress via hawaiinewsnow #hinews #hawaii #news,__label__1
#gossip #hot #news bests briefing insured losses in northern california httpAddress httpAddress #autofollowback ygnews,__label__1
dozens injured in san francisco earthquake a httpAddress earthquake has rocked the northern san francisco httpAddress httpAddress,__label__1
usa httpAddress DD earthquake three critically injured almost DD treated at napa hospital following 6.0 .. ginalimp califor,__label__1
usa news httpAddress hot news DD earthquake even buildings with seismic retrofits damaged in napa earthquake #earthquake us,__label__1
rt usrId here s how the napa earthquake affected jawbone up wearers in the bay httpAddress httpAddress httpAddress,__label__1
bw small winemakers assess napa quake damage httpAddress,__label__1
rt usrId must watch video drone surveys damage from napa earthquake #napaquake httpAddress httpAddress,__label__1
rt usrId earthquake damage in oakville #napa #earthquake httpAddress,__label__1
losses from california quake could top 1 billion httpAddress,__label__1
more than DD water lines still broken after napa earthquake DD sinkholes found #sacramento httpAddress,__label__1
boy hurt in california quake i should be dead boy badly hurt by bricks in california quake says lucky to httpAddress httpAddress,__label__1
httpAddress earthquake DD #earthquake three critically injured almost DD treated at napa hospita httpAddress,__label__1
rt usrId napa earthquake 2014 we will rebuild httpAddress,__label__1
play on httpAddress earthquake damage and spilled wine in napa the new york times httpAddress,__label__1
rt usrId httpAddress DD earthquake damage from northern california earthquake could reach 1 billion httpAddress,__label__1
rt usrId meadowbrook lane in napa skaters finding upside to quake httpAddress photo from #nbcbayarea photog jeremy carroll httpAddress,__label__1
more than DD hurt after httpAddress quake hits northern httpAddress,__label__1
rt usrId usa httpAddress DD earthquake napa earthquake power restored to thousands cleanup continues heyyouapp #earth,__label__1
rt usrId httpAddress DD bay area earthquake damages napa county airport #earthquake clean up is still underway in,__label__1
news conference city officials assess damage following napa quake city officials assess damage following httpAddress httpAddress,__label__1
about DD people were injured after a httpAddress #earthquake hit n . #california httpAddress httpAddress httpAddress,__label__1
rt usrId 20 00 homes were left without power following the magnitude D earthquake that hit httpAddress #9newatD,__label__1
rt usrId california usa el monte httpAddress #earthquake DD dozens injured D critically after strong earthquake in,__label__1
california usa richmond httpAddress #sfgate DD napa damaged more than DD hurt in northern california quake sfgate nicoleew,__label__1
rt usrId meadowbrook lane in napa skaters finding upside to quake httpAddress photo from #nbcbayarea photog jeremy carroll httpAddress,__label__1
rt usrId rt usrId battered napa takes stock of quake damage as power returns httpAddress #esri #gis,__label__1
damage the napa #quake caused at bouchaine the winery closest to httpAddress barrels cracked spilled wine httpAddress httpAddress,__label__1
drone footage shows napa quake damage httpAddress via usrId,__label__1
rt usrId oh asswholefoods suffered damages in httpAddress anyone feel badly ? anyone ? breuller ? #boycottwholefoods #earthquake httpAddress,__label__1
httpAddress earthquake critically injures D people in napa california httpAddress,__label__1
emergency mgmt earthquake in napa httpAddress leaves widespread damage httpAddress,__label__1
after quake napa winemakers react to shaking then assess damage httpAddress,__label__1
over DD injured in napa quake via breitbart #tcot httpAddress,__label__1
rt usrId california usa visalia httpAddress #earthquake D dozens injured D critically after strong earthquake in calif,__label__1
rt usrId httpAddress DD earthquake bay area earthquake damages napa county airport httpAddress,__label__1
california usa downey httpAddress #sfgate DD napa damaged more than DD hurt in northern california quake sfgate janinebucks,__label__1
california quake means big damage for napa valley wineries httpAddress,__label__1
rt usrId nancy pelosi s hotel in napa she and her husband httpAddress how much will taxpayers spend to repair earthquake damage ? http,__label__1
#california #wine country rocked by 6.0 #quake dozens hurt httpAddress #invest #collector #gbluxe #portfolio #wealth,__label__1
even buildings with seismic retrofits damaged in napa earthquake httpAddress #capolitics #politics #cities #earthquakes,__label__1
rt usrId update earthquake in california s napa valley near san francisco injures at least DD httpAddress,__label__1
nbc4 news at 11 post emmys coverage drone video shows napa quake damage triple killings investigation amp ; more httpAddress,__label__1
losses from california quake could top 1 billion the httpAddress earthquake damaged buildings knocked httpAddress httpAddress,__label__1
drone shows napa quake s impact from above as doctors treated injured locals and geologists measured httpAddress httpAddress,__label__1
rt usrId httpAddress DD 6.0 earthquake jolts bay area damage and at least DD injuries reported it was the largest,__label__1
rt usrId ontario can ottawa httpAddress breaking news DD earthquake today bay area earthquake damages napa county airpor,__label__1
rt usrId thousands of california s brick buildings will come down in quake shaking usrId usrId httpAddress,__label__1
strong california quake causes injuries damage httpAddress,__label__1
npr news california quake means big damage for napa valley wineries httpAddress,__label__1
the san francisco earthquake in wine country injured dozens of people httpAddress,__label__1
#replaysports in napa business working through #napaquake aftermath #damage #mapit httpAddress,__label__1
top story dozens injured after california earthquake httpAddress httpAddress see more httpAddress,__label__1
rt usrId wineries and other businesses in northern california s wine country assess damage after today s earthquake httpAddress,__label__1
rt usrId usa httpAddress DD earthquake three critically injured almost DD treated at napa hospital following 6.0 ..,__label__1
#losdelsonido n . california earthquake damage could reach 1b northern california is cleaning up one day after httpAddress #ivanberroa,__label__1
california earthquake wine country clears up damage around napa httpAddress,__label__1
rt usrId napa quake damage turning into tourist attraction olive oil store now greasy and expensive mess httpAddress #san,__label__1
rt usrId meadowbrook lane in napa skaters find upside to quake httpAddress video httpAddress pic by jeremy carroll httpAddress,__label__1
explosions and httpAddress 11pm usrId hear from local people who just landed at phl from the quake zone in httpAddress,__label__1
napa earthquake first a boom then flames at mobile home park #jobs httpAddress httpAddress,__label__1
#us boy hurt in california quake i should be dead davis httpAddress ap thirteen year old nicholas httpAddress httpAddress #news,__label__1
update 1 california wine country quake losses seen in the billions reuters cnnupdate 1 california wine httpAddress httpAddress,__label__1
napa wineries continue earthquake damage clean up httpAddress via usrId,__label__1
rt usrId listening to reports from #sf bay area re damage from 6.0 #earthquake httpAddress some bldg httpAddress pg amp ; e outages 50k custo,__label__1
losses from california quake could top 1 billion new yorktimes httpAddress,__label__1
rt usrId usa news httpAddress hot news DD earthquake dozens injured D critically after strong earthquake in califo,__label__1
photos show damage following napa earthquake httpAddress,__label__1
strong magnitude D earthquake rocks san francisco bay area dozens hurt significant damage in napa cbs san fran httpAddress,__label__1
update 10 california wine country shaken by 6.0 quake dozens hurt reuters httpAddress #earthquakesf #napa #earthquake,__label__1
strong california quake causes injuries damage httpAddress,__label__1
every old person be like noo usrId california earthquake hits wine region hard destroying thousands of bottles and barrels of wine,__label__1
rt usrId napa skaters find upside to quake httpAddress video httpAddress pic jeremy carroll httpAddress,__label__1
drone shows napa quake s impact from above as doctors treated injured locals and geologists measured httpAddress httpAddress,__label__1
napa earthquake damage estimated at 1billion httpAddress,__label__1
strong california quake causes injuries damage httpAddress via usrId,__label__1
rt usrId #earthquake update from city of napa DD treated at queen of the valley no httpAddress no new patients since 11pm httpAddress,__label__1
colorado usa fort collins #earthquake D northern california rattled by httpAddress httpAddress dozens httpAddress httpAddress,__label__1
quake in california s wine country injures dozens,__label__1
chesco entertnmt quake causes 1b in damage to napa wine country httpAddress,__label__1
boy hurt in california quake i should bedead httpAddress,__label__1
losses from california quake could top 1 billion early sunday morning franz oehler s house blew httpAddress httpAddress,__label__1
rt usrId tsk tsk sfgate #napaquake damages reveal city officials did not enforce seismic upgrades for all httpAddress httpAddress,__label__1
top story rt usrId DD injured buildings damaged after 6.0 quake rattles na httpAddress see more httpAddress,__label__1
rt usrId what 6.0 #earthquake did to #napa many injuries no known httpAddress httpAddress httpAddress,__label__1
rt usrId look support bace cracked ! #maxwellbridge damage from #napaquake being addresses by usrId update 6pm #mapit http,__label__1
rt usrId california usa torrance httpAddress #sfgate DD napa damaged more than DD hurt in northern california quake,__label__1
rt usrId oh california rt usrId skaters finding upside to quake httpAddress photo from #nbcbayarea photog jeremy carroll htt,__label__1
boy hurt in california quake i should be dead httpAddress,__label__1
california assessing damage after large quake httpAddress,__label__1
bridges overpasses earn approval after northern california quake sfgate httpAddress #earthquakesf #napa #earthquake,__label__1
quake in california s wine country injures dozens,__label__1
rt usrId httpAddress DD bay area earthquake damages napa county airport #earthquake clean up is still underway in,__label__1
rt usrId ca #earthquake caused structural damage to public amp ; private buildings amp ; left 69 00 residents httpAddress electricity httpAddress,__label__1
quake in california s wine country injures dozens httpAddress,__label__1
more than DD water lines still broken after napa earthquake DD sinkholes found #sacramento httpAddress,__label__1
thousands without power following httpAddress earthquake in california thousands are without power on httpAddress httpAddress,__label__1
rt usrId thinking of all those dealing with the #aftermath of the #earthquake in httpAddress,__label__2
rt usrId the extent of my parents helping me move to san francisco has been them looking up earthquake videos and warning me .,__label__2
hoping for best powerful earthquake shakes northern california httpAddress httpAddress,__label__2
rt usrId httpAddress DD #earthquake earthquake state of emergency declared after california earthquake httpAddress,__label__2
i really like graphs and this one is pretty good the napa earthquake woke this many jawbone up wearers httpAddress,__label__2
prayers to all affected by #napaearthquake this morning httpAddress,__label__2
full statement by napa valley vintners on new #earthquake relief find with link for making donations httpAddress via naparegis,__label__2
rt usrId the usrId shelters in napa and vallejo remain open to assist those affected by the httpAddress #napaquake,__label__2
excellent usrId story by usrId on the #earthquake early warning system in development in #california httpAddress,__label__2
elca offers prayers for those affected by california earthquake via usrId httpAddress #unys,__label__2
rt usrId boe announces emergency tax relief for business owners affected by south napa earthquake httpAddress,__label__2
rt usrId sending my thoughts out to napa county firefighters i ve met from cal fire lnu out working the quake today praying for y,__label__2
rt usrId willie brown will present 50 00 check weds from raiders to napa valley schools to assist in efforts to recover from sun,__label__2
napa earthquake lessons how to prepare your business for disaster httpAddress,__label__2
rt usrId hoping that everyone involved in the napa #earthquake is httpAddress thank you to all the incredible rescue httpAddress,__label__2
scores of aftershocks from napa earthquake felt more on the way los angeles times httpAddress of httpAddress httpAddress,__label__2
#3tking napa earthquake hastens calls for warning system httpAddress,__label__2
rt usrId do you want to help wineries who need help ? here s one way you can napa earthquake volunteers httpAddress,__label__2
mexico expresses solidarity to california after quake httpAddress #en,__label__2
rt usrId sending thoughts and prayers to all those affected by the httpAddress #napa #napaearthquake,__label__2
rt usrId a look at napa after the earthquake how to httpAddress httpAddress #wine #winelover,__label__2
rt usrId napa earthquake victims urged to only hire licensed contractors for repairs cal oes httpAddress httpAddress,__label__2
give where you live how to help bay area earthquake victims via usrId httpAddress,__label__2
rt usrId affected by the #napaearthquake and need help ? want to volunteer to help ? please use this forum to connect plz rt ht,__label__2
new alert system improves earthquake warning in california httpAddress,__label__2
after the napa earthquake should california consider a warning system ? httpAddress via usrId httpAddress,__label__2
rt usrId httpAddress DD state of emergency declared after california earthquake jerry brown declared a state of em,__label__2
northern california had an earthquake now southern california had a bigger httpAddress colbert ? #emmys,__label__2
usrId gt ; #quake m 1.5 3km se of calistoga california time2014 08 28 18 25 40 utc2014 08 28 .. httpAddress #warning !,__label__2
usrId library and all four campuses basically zero httpAddress our thoughts are with everyone affected by #napaquake httpAddress,__label__2
rt usrId earthquake m 2.9 8km sw of napa california dyfi ? iitime2014 08 26 00 02 34 utc2014 08 25 17 02 34 httpAddress httpAddress,__label__2
rt usrId just in httpAddress brown declares state of emergency in california due to south napa #earthquake httpAddress,__label__2
#napaquake prayers to all in napa tonight,__label__2
rt usrId that wasn t an earthquake that was httpAddress rt usrId state of emergency declared after california earthquake httpAddress,__label__2
rt usrId httpAddress DD earthquake state of emergency declared after california earthquake httpAddress,__label__2
usrId gt ; #quake m 1.4 6km nw of the geysers california time2014 08 28 17 18 06 httpAddress httpAddress #warning !,__label__2
usrId know someone who experienced property damage in the #napaquake ? you may need expert httpAddress httpAddress,__label__2
rt usrId thoughts and prayers go out to all those affected by yesterday s earthquake in #napa #california httpAddress,__label__2
rt usrId will federal aid arrive for #napaquake ? httpAddress httpAddress,__label__2
best place to die in earthquake ? try san httpAddress how california cities are and aren t preparing for the big one httpAddress,__label__2
our thoughts are with all those affected by the httpAddress wishing friends amp ; businesses quick httpAddress #napaearthquake #napa #earthquake,__label__2
rt usrId california early warning system gave only 10 second alert before big napa quake httpAddress,__label__2
rt usrId state of emergency after quake hits california wine httpAddress httpAddress,__label__2
ucla civil and engineering department re ca water supply and napa httpAddress we dodged a bullet this httpAddress httpAddress,__label__2
rt usrId expect aftershocks after the #napa #earthquake usually less violent than main quake but can damage weakened httpAddress,__label__2
rt usrId thoughts amp ; prayers httpAddress everyone affected by this morning s quake in the bay httpAddress,__label__2
my heart goes out to all of those affected by the napa quake this httpAddress as a native southern californian httpAddress httpAddress,__label__2
usrId thx for rt of #napaearthquake help forum httpAddress #napaquake,__label__2
rt usrId did you feel yesterday s 6.0 #earthquake in ca ? help our friends at usrId collect data by completing their survey ! httpAddress,__label__2
rt usrId the kids tell me they will donate to the napa landmarks to help rebuild the downtown httpAddress #napaquake httpAddress,__label__2
recovering from quake napa county requests federal disaster assistance the napa county board of httpAddress httpAddress,__label__2
rt usrId since sunday s #napaquake #redcross has served 2 470 httpAddress amp ; provided DD overnight httpAddress shelters are still o,__label__2
i hope the people of california are good amp ; no one got hurt or dead from the big httpAddress,__label__2
rt usrId raiders assist in napa earthquake recovery efforts httpAddress,__label__2
usa today gives the low down on httpAddress our thoughts go out to all those httpAddress read all about it here httpAddress,__label__2
rt usrId wine industry insight forum to link those needing help and those in the industry wanting to volunteer httpAddress,__label__2
sending our thoughts to all in #napa #wine region affected by #napaquake from friends in #adelaidehills #southaustralia usrId,__label__2
my thoughts are with my friends amp ; neighbors in napa #napaquake,__label__2
rt usrId napa wine industry quake help forum created winereviewblog share with friends science environment .. http,__label__2
california governor declares state of emergency after quake httpAddress,__label__2
rt usrId my first thought when reading about the earthquake on california httpAddress httpAddress,__label__2
rt usrId state of emergency declared after california earthquake httpAddress,__label__2
rt usrId there s a 99 chance a strong earthquake will happen in california before 2038 httpAddress #disturbing #prep,__label__2
i really don t understand anyone who s making fun of the earthquake in httpAddress it was really severe and damaged people s homes and httpAddress,__label__2
salvation army responding to california earthquake httpAddress,__label__2
my prayers go to those who got injured ! thankful my god daughter is okay #napaearthquake,__label__2
rt usrId watch live usrId reports some DD people are at the #quake evacuation shelter in httpAddress httpAddress,__label__2
rt usrId usrId our hearts are broken seeing the damage usrId in httpAddress #napaquake #napaearthquake trefethen nee,__label__2
